   #   Energy       Run. Aver.   Diff / au.
    1 -574.56485615  -0.91562728  -0.91562728
    2 -546.44284895  -1.35103329  -0.43540601
    3 -543.11167474  -1.33432535   0.01670794
    4 -542.89312742  -1.21285582   0.12146953
    5 -541.71669789  -1.11864683   0.09420899
    6 -544.42367170  -1.06110324   0.05754359
    7 -545.25185496  -1.02542713   0.03567611
    8 -544.32728251  -1.00121930   0.02420782
    9 -541.84721865  -0.98322611   0.01799319
   10 -541.52280676  -0.96940133   0.01382479
   11 -544.15438300  -0.95885033   0.01055100
   12 -542.79751850  -0.95015045   0.00869988
   13 -541.50841030  -0.94277339   0.00737706
   14 -542.38931980  -0.93664495   0.00612844
   15 -543.39076934  -0.93152327   0.00512168
   16 -542.82031155  -0.92704791   0.00447536
   17 -543.40982310  -0.92319234   0.00385557
   18 -543.71268952  -0.91982641   0.00336593
   19 -542.86735180  -0.91676966   0.00305675
   20 -542.57566145  -0.91401080   0.00275886
   21 -542.68818670  -0.91153742   0.00247338
   22 -543.10477683  -0.90933204   0.00220538
   23 -543.65845539  -0.90736845   0.00196359
   24 -543.06423197  -0.90553911   0.00182934
   25 -542.87542495  -0.90384945   0.00168966
   26 -543.33102463  -0.90232306   0.00152639
   27 -542.68581778  -0.90087770   0.00144536
   28 -542.04679026  -0.89950211   0.00137559
   29 -542.22032249  -0.89823333   0.00126878
   30 -541.16739757  -0.89699676   0.00123657
   31 -541.71204628  -0.89586900   0.00112775
   32 -541.68526894  -0.89481380   0.00105520
   33 -541.99651732  -0.89383978   0.00097402
   34 -541.57753504  -0.89290581   0.00093398
   35 -541.10923599  -0.89200502   0.00090078
   36 -540.70376377  -0.89113726   0.00086777
   37 -540.84515003  -0.89032338   0.00081388
   38 -541.40414020  -0.88957720   0.00074618
   39 -541.82370326  -0.88888816   0.00068904
   40 -541.80953942  -0.88823444   0.00065372
