   #           Energy [Eh]      SASA
No   1     -305.4688574393     3733.0
No   2     -305.4755617185     3639.4
No   3     -305.4689475515     3491.3
No   4     -305.4623735243     3818.5
No   5     -305.4652314282     3590.0
No   6     -305.4663193012     3854.2
No   7     -305.4664783182     3553.8
No   8     -305.4618462835     3940.9
No   9     -305.4535337513     3628.1
No  10     -305.4606033174     3860.1
No  11     -305.4646166038     3643.1
No  12     -305.4651638702     3836.1
No  13     -305.4611653783     3726.7
No  14     -305.4430526255     3780.8
No  15     -305.4711535341     3678.8
No  16     -305.4499729089     3888.0
No  17     -305.4562755083     3561.8
No  18     -305.4557513261     3808.4
No  19     -305.4542959191     3657.8
No  20     -305.4604212297     3936.9
