  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.475562     0.0000   0.9888
     2   -305.471154     2.7662   0.0093
     3   -305.468948     4.1505   0.0009
     4   -305.468857     4.2070   0.0008
     5   -305.466478     5.6999   0.0001
     6   -305.466319     5.7997   0.0001
     7   -305.465231     6.4824   0.0000
     8   -305.465164     6.5247   0.0000
     9   -305.464617     6.8682   0.0000
     10  -305.462374     8.2757   0.0000
     11  -305.461846     8.6066   0.0000
     12  -305.461165     9.0338   0.0000
     13  -305.460603     9.3865   0.0000
     14  -305.460421     9.5008   0.0000
     15  -305.456276     ******   0.0000
     16  -305.455751     ******   0.0000
     17  -305.454296     ******   0.0000
     18  -305.453534     ******   0.0000
     19  -305.449973     ******   0.0000
     20  -305.443053     ******   0.0000

Ensemble free energy [Eh]:     -305.4755723128
