  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.916204     0.0000   0.5470
     2   -152.915544     0.4145   0.2717
     3   -152.914246     1.2286   0.0688
     4   -152.913656     1.5989   0.0368
     5   -152.913126     1.9316   0.0210
     6   -152.912844     2.1086   0.0156
     7   -152.912367     2.4077   0.0094
     8   -152.911941     2.6752   0.0060
     9   -152.911847     2.7342   0.0054
     10  -152.911786     2.7724   0.0051
     11  -152.911758     2.7898   0.0049
     12  -152.911118     3.1918   0.0025
     13  -152.911108     3.1982   0.0025
     14  -152.910423     3.6279   0.0012
     15  -152.909872     3.9735   0.0007
     16  -152.909600     4.1440   0.0005
     17  -152.909473     4.2241   0.0004
     18  -152.908995     4.5235   0.0003
     19  -152.908747     4.6792   0.0002
     20  -152.908157     5.0497   0.0001

Ensemble free energy [Eh]:     -152.9167738610
