  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.928593     0.0000   0.9995
     2   -152.921331     4.5571   0.0005
     3   -152.918459     6.3595   0.0000
     4   -152.918061     6.6090   0.0000
     5   -152.915957     7.9296   0.0000
     6   -152.915660     8.1159   0.0000
     7   -152.915499     8.2167   0.0000
     8   -152.915226     8.3884   0.0000
     9   -152.915009     8.5241   0.0000
     10  -152.914861     8.6172   0.0000
     11  -152.914676     8.7332   0.0000
     12  -152.914566     8.8021   0.0000
     13  -152.913972     9.1752   0.0000
     14  -152.913293     9.6010   0.0000
     15  -152.913213     9.6511   0.0000
     16  -152.913049     9.7540   0.0000
     17  -152.912731     9.9537   0.0000
     18  -152.911819     ******   0.0000
     19  -152.910614     ******   0.0000
     20  -152.910343     ******   0.0000

Ensemble free energy [Eh]:     -152.9285938704
