  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.306803     0.0000   0.6750
     2   -142.305403     0.8782   0.1533
     3   -142.304866     1.2157   0.0867
     4   -142.304361     1.5324   0.0508
     5   -142.303142     2.2975   0.0140
     6   -142.302380     2.7752   0.0062
     7   -142.301815     3.1302   0.0034
     8   -142.301309     3.4477   0.0020
     9   -142.301147     3.5490   0.0017
     10  -142.300978     3.6555   0.0014
     11  -142.300914     3.6952   0.0013
     12  -142.300730     3.8107   0.0011
     13  -142.300371     4.0362   0.0007
     14  -142.300014     4.2599   0.0005
     15  -142.299883     4.3421   0.0004
     16  -142.299679     4.4706   0.0004
     17  -142.299425     4.6297   0.0003
     18  -142.299368     4.6655   0.0003
     19  -142.299355     4.6735   0.0003
     20  -142.299318     4.6970   0.0002

Ensemble free energy [Eh]:     -142.3071741492
