  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.922925     0.0000   0.9980
     2   -763.916504     4.0290   0.0011
     3   -763.916280     4.1692   0.0009
     4   -763.913106     6.1615   0.0000
     5   -763.911840     6.9555   0.0000
     6   -763.910940     7.5206   0.0000
     7   -763.909177     8.6268   0.0000
     8   -763.907708     9.5482   0.0000
     9   -763.907606     9.6127   0.0000
     10  -763.907308     9.7994   0.0000
     11  -763.902406     ******   0.0000
     12  -763.902285     ******   0.0000
     13  -763.901370     ******   0.0000
     14  -763.898159     ******   0.0000
     15  -763.894200     ******   0.0000
     16  -763.891273     ******   0.0000
     17  -763.890867     ******   0.0000
     18  -763.890344     ******   0.0000
     19  -763.890206     ******   0.0000
     20  -763.886062     ******   0.0000

Ensemble free energy [Eh]:     -763.9229264517
