  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      479.34    260.95     37.44     44.56    377.09
  2      479.25    261.88     37.46     44.56    376.72
  3      478.84    262.00     37.48     44.56    376.26
  4      479.35    263.50     37.28     44.56    376.39
  5      479.42    258.19     37.37     44.56    378.01
  6      479.14    260.00     37.31     44.56    377.21
  7      479.66    263.88     37.33     44.56    376.57
  8      479.49    261.14     37.28     44.56    377.23
  9      479.27    263.06     37.40     44.56    376.40
  10      479.11    260.66     37.32     44.56    376.98
  11      479.28    262.82     37.27     44.56    376.52
  12      479.50    262.93     37.41     44.56    376.66
  13      479.61    264.16     37.41     44.56    376.41
  14      479.22    263.15     37.42     44.56    376.32
  15      479.34    261.75     37.28     44.56    376.89
  16      479.41    260.02     37.27     44.56    377.48
  17      479.33    267.44     37.36     44.56    375.17
  18      478.73    265.32     37.56     44.56    375.14
  19      479.77    261.79     37.13     44.56    377.36
  20      479.77    261.02     37.36     44.56    377.52
