  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.460891     0.0000   0.7963
     2   -127.459085     1.1331   0.1176
     3   -127.457286     2.2619   0.0175
     4   -127.457104     2.3763   0.0144
     5   -127.456971     2.4597   0.0125
     6   -127.456888     2.5115   0.0115
     7   -127.456867     2.5247   0.0112
     8   -127.455614     3.3112   0.0030
     9   -127.455319     3.4963   0.0022
     10  -127.455234     3.5494   0.0020
     11  -127.455138     3.6101   0.0018
     12  -127.454974     3.7127   0.0015
     13  -127.454758     3.8484   0.0012
     14  -127.454731     3.8650   0.0012
     15  -127.454407     4.0684   0.0008
     16  -127.454347     4.1064   0.0008
     17  -127.454282     4.1472   0.0007
     18  -127.454106     4.2576   0.0006
     19  -127.453800     4.4491   0.0004
     20  -127.453744     4.4845   0.0004
     21  -127.453550     4.6061   0.0003
     22  -127.453491     4.6433   0.0003
     23  -127.453298     4.7646   0.0003
     24  -127.453293     4.7676   0.0003
     25  -127.453207     4.8213   0.0002
     26  -127.453094     4.8926   0.0002
     27  -127.452991     4.9573   0.0002
     28  -127.452402     5.3267   0.0001
     29  -127.452068     5.5360   0.0001
     30  -127.452051     5.5469   0.0001
     31  -127.451856     5.6696   0.0001
     32  -127.451789     5.7113   0.0001
     33  -127.451430     5.9364   0.0000
     34  -127.451288     6.0259   0.0000
     35  -127.450640     6.4324   0.0000
     36  -127.450448     6.5526   0.0000
     37  -127.450374     6.5992   0.0000
     38  -127.450353     6.6122   0.0000
     39  -127.450082     6.7827   0.0000
     40  -127.449760     6.9845   0.0000
     41  -127.449707     7.0180   0.0000
     42  -127.449672     7.0399   0.0000
     43  -127.449663     7.0451   0.0000
     44  -127.449597     7.0866   0.0000
     45  -127.449588     7.0927   0.0000
     46  -127.449551     7.1160   0.0000
     47  -127.449515     7.1383   0.0000
     48  -127.449433     7.1899   0.0000
     49  -127.449317     7.2623   0.0000
     50  -127.449279     7.2864   0.0000
     51  -127.449272     7.2908   0.0000
     52  -127.449075     7.4146   0.0000
     53  -127.449040     7.4362   0.0000
     54  -127.448987     7.4698   0.0000
     55  -127.448980     7.4740   0.0000
     56  -127.448948     7.4942   0.0000
     57  -127.448869     7.5440   0.0000
     58  -127.448795     7.5902   0.0000
     59  -127.448605     7.7091   0.0000
     60  -127.448552     7.7427   0.0000
     61  -127.448484     7.7851   0.0000
     62  -127.448465     7.7974   0.0000
     63  -127.448459     7.8012   0.0000
     64  -127.448423     7.8236   0.0000
     65  -127.448400     7.8378   0.0000
     66  -127.448033     8.0685   0.0000
     67  -127.448005     8.0862   0.0000
     68  -127.447989     8.0961   0.0000
     69  -127.447945     8.1235   0.0000
     70  -127.447944     8.1240   0.0000
     71  -127.447864     8.1745   0.0000
     72  -127.447598     8.3410   0.0000
     73  -127.447456     8.4304   0.0000
     74  -127.447430     8.4470   0.0000
     75  -127.447422     8.4517   0.0000
     76  -127.447109     8.6481   0.0000
     77  -127.447085     8.6634   0.0000
     78  -127.446998     8.7176   0.0000
     79  -127.446979     8.7298   0.0000
     80  -127.446863     8.8026   0.0000
     81  -127.446718     8.8932   0.0000
     82  -127.446316     9.1459   0.0000
     83  -127.446055     9.3098   0.0000
     84  -127.445963     9.3673   0.0000
     85  -127.445921     9.3936   0.0000
     86  -127.445897     9.4084   0.0000
     87  -127.445888     9.4143   0.0000
     88  -127.445843     9.4424   0.0000
