   #   Energy       Run. Aver.   Diff / au.
    1 -425.31954590  -0.67778977  -0.67778977
    2 -378.67212350  -0.97951596  -0.30172619
    3 -366.31082620  -0.94817050   0.03134546
    4 -371.57865406  -0.85132856   0.09684194
    5 -375.25749305  -0.78129663   0.07003194
    6 -376.47989318  -0.73940167   0.04189495
    7 -382.54564810  -0.71487719   0.02452449
    8 -384.54357849  -0.69905312   0.01582407
    9 -380.71829901  -0.68703489   0.01201822
   10 -386.92976975  -0.67879076   0.00824413
   11 -379.50047437  -0.67131235   0.00747841
   12 -381.74710353  -0.66544251   0.00586984
   13 -383.33594633  -0.66079423   0.00464828
   14 -386.85945170  -0.65729831   0.00349591
   15 -386.18532206  -0.65427373   0.00302459
   16 -386.07681794  -0.65164586   0.00262786
   17 -384.80984930  -0.64923173   0.00241413
   18 -383.10533761  -0.64694680   0.00228493
   19 -381.91469510  -0.64480933   0.00213747
   20 -383.05820419  -0.64298409   0.00182524
   21 -381.63307624  -0.64123941   0.00174468
   22 -384.57801603  -0.63987031   0.00136909
   23 -384.98425027  -0.63866475   0.00120557
   24 -386.52804785  -0.63766897   0.00099578
   25 -385.30143119  -0.63668305   0.00098592
   26 -385.70800195  -0.63579827   0.00088478
   27 -385.72564874  -0.63498382   0.00081445
   28 -386.06853629  -0.63424957   0.00073425
   29 -386.45186217  -0.63358979   0.00065978
   30 -385.74784555  -0.63293908   0.00065071
   31 -385.31707700  -0.63230850   0.00063058
   32 -384.51552825  -0.63167804   0.00063046
   33 -385.06862847  -0.63111251   0.00056553
   34 -384.49086957  -0.63055507   0.00055744
   35 -384.68862584  -0.63003872   0.00051635
   36 -384.51463728  -0.62954450   0.00049422
   37 -384.27404290  -0.62906722   0.00047727
   38 -386.36767697  -0.62870332   0.00036391
   39 -386.57797939  -0.62836957   0.00033375
   40 -388.43388204  -0.62812721   0.00024236
   41 -387.83140365  -0.62787548   0.00025173
   42 -390.69970189  -0.62774434   0.00013113
   43 -391.63296835  -0.62765670   0.00008764
   44 -391.57143800  -0.62757180   0.00008490
   45 -391.89770556  -0.62750229   0.00006951
