  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.930445     0.0000   0.9954
     2   -763.925360     3.1905   0.0046
     3   -763.918163     7.7069   0.0000
     4   -763.914611     9.9356   0.0000
     5   -763.914159     ******   0.0000
     6   -763.911982     ******   0.0000
     7   -763.911795     ******   0.0000
     8   -763.910945     ******   0.0000
     9   -763.910389     ******   0.0000
     10  -763.910106     ******   0.0000
     11  -763.905518     ******   0.0000
     12  -763.904225     ******   0.0000
     13  -763.903637     ******   0.0000
     14  -763.902107     ******   0.0000
     15  -763.897642     ******   0.0000
     16  -763.895986     ******   0.0000
     17  -763.895131     ******   0.0000
     18  -763.888465     ******   0.0000
     19  -763.887822     ******   0.0000
     20  -763.879177     ******   0.0000

Ensemble free energy [Eh]:     -763.9304491541
