   #           Energy [Eh]      SASA
No   1     -203.5900291702     2871.0
No   2     -203.5768131657     2780.8
No   3     -203.5898021289     2915.9
No   4     -203.5773585842     2950.2
No   5     -203.5793668716     2689.3
No   6     -203.5820316024     2849.4
No   7     -203.5749643239     2814.7
No   8     -203.5847512688     2813.8
No   9     -203.5763608662     2882.2
No  10     -203.5760570513     2827.4
No  11     -203.5792229191     2820.1
No  12     -203.5760910029     2894.5
No  13     -203.5860028143     3001.9
No  14     -203.5739586445     2877.4
No  15     -203.5722301575     2975.3
No  16     -203.5756546785     3045.0
No  17     -203.5731881220     2794.5
No  18     -203.5761836420     3100.6
No  19     -203.5751660613     3028.6
No  20     -203.5702632297     2880.4
