   #   Energy       Run. Aver.   Diff / au.
    1 -574.59842209  -0.91568077  -0.91568077
    2 -546.44560055  -1.35108897  -0.43540820
    3 -543.16936759  -1.33439385   0.01669513
    4 -543.07231693  -1.21298179   0.12141206
    5 -541.75068226  -1.11876993   0.09421185
    6 -544.41534752  -1.06120313   0.05756680
    7 -545.31024177  -1.02552273   0.03568041
    8 -541.77053771  -1.00079311   0.02472961
    9 -541.08729575  -0.98265474   0.01813837
   10 -538.93552576  -0.96846027   0.01419448
   11 -543.40174842  -0.95785217   0.01060809
   12 -541.95544105  -0.94911889   0.00873328
   13 -542.57605967  -0.94194948   0.00716941
   14 -542.06308732  -0.93585759   0.00609189
   15 -542.35276409  -0.93068056   0.00517703
   16 -541.11087036  -0.92608415   0.00459641
   17 -541.86901937  -0.92213371   0.00395044
   18 -541.18728485  -0.91859775   0.00353597
   19 -541.10969300  -0.91544929   0.00314845
   20 -544.90843800  -0.91293775   0.00251155
   21 -543.41506555  -0.91058239   0.00235535
   22 -544.25015458  -0.90850876   0.00207364
   23 -544.04940460  -0.90661378   0.00189498
   24 -543.62712407  -0.90485611   0.00175766
   25 -544.42361810  -0.90329533   0.00156078
   26 -543.80884307  -0.90182450   0.00147083
   27 -544.99809722  -0.90053614   0.00128836
   28 -544.88295195  -0.89933977   0.00119637
   29 -544.73856304  -0.89822115   0.00111862
   30 -544.46917777  -0.89716538   0.00105577
   31 -544.50692689  -0.89618170   0.00098368
   32 -542.56975110  -0.89516527   0.00101642
   33 -541.70208050  -0.89416756   0.00099771
   34 -542.19557466  -0.89325221   0.00091534
   35 -541.53304468  -0.89236136   0.00089085
   36 -541.84802654  -0.89153463   0.00082674
   37 -542.36457297  -0.89077656   0.00075807
   38 -542.03413255  -0.89004634   0.00073022
   39 -541.22496883  -0.88932122   0.00072512
   40 -540.56419856  -0.88860615   0.00071506
   41 -540.71645579  -0.88793213   0.00067402
   42 -540.83040198  -0.88729551   0.00063662
   43 -543.24700306  -0.88677893   0.00051658
   44 -545.75847419  -0.88637952   0.00039941
   45 -545.45021233  -0.88598955   0.00038997
   46 -545.02998069  -0.88560217   0.00038737
   47 -545.06002229  -0.88523236   0.00036981
   48 -544.51501820  -0.88486023   0.00037213
   49 -544.06563702  -0.88448862   0.00037161
   50 -544.46303962  -0.88414456   0.00034406
   51 -543.33574072  -0.88377930   0.00036526
   52 -543.44549584  -0.88343105   0.00034825
   53 -543.41903723  -0.88309546   0.00033559
   54 -543.28143770  -0.88276848   0.00032698
   55 -543.17336792  -0.88245041   0.00031807
   56 -543.44204511  -0.88215151   0.00029890
   57 -543.32198963  -0.88186008   0.00029144
   58 -542.87868316  -0.88156664   0.00029344
   59 -543.55241344  -0.88130131   0.00026533
   60 -544.67220746  -0.88107504   0.00022627
   61 -544.92942226  -0.88086355   0.00021149
   62 -544.80450152  -0.88065590   0.00020764
   63 -544.43188625  -0.88044549   0.00021042
   64 -544.28126559  -0.88023785   0.00020763
   65 -544.60845642  -0.88004467   0.00019318
   66 -544.86833552  -0.87986384   0.00018083
   67 -544.62679471  -0.87968284   0.00018100
   68 -544.83448115  -0.87951204   0.00017081
   69 -545.36561188  -0.87935859   0.00015344
   70 -545.82267650  -0.87922019   0.00013840
   71 -546.12928228  -0.87909278   0.00012741
   72 -546.08040082  -0.87896797   0.00012480
   73 -545.77715505  -0.87884001   0.00012797
   74 -546.08346341  -0.87872205   0.00011796
   75 -546.03734210  -0.87860640   0.00011566
   76 -546.64656909  -0.87850659   0.00009981
   77 -546.34689142  -0.87840338   0.00010321
   78 -545.79078509  -0.87829141   0.00011197
   79 -545.54702427  -0.87817724   0.00011416
   80 -546.15541804  -0.87807802   0.00009922
   81 -546.15375937  -0.87798141   0.00009662
   82 -547.07342256  -0.87790505   0.00007636
   83 -546.59571045  -0.87782161   0.00008344
   84 -546.54174702  -0.87773905   0.00008256
   85 -546.66764500  -0.87766079   0.00007825
   86 -546.97491318  -0.87759011   0.00007069
   87 -546.66849277  -0.87751552   0.00007459
   88 -546.67895843  -0.87744277   0.00007275
   89 -546.19806938  -0.87736307   0.00007970
   90 -546.41098917  -0.87728883   0.00007424
