  cluster  E_norm [Eh]  De [kcal]    p
     1   -243.925319     0.0000   0.3470
     2   -243.925235     0.0528   0.3174
     3   -243.924768     0.3456   0.1936
     4   -243.924145     0.7365   0.1001
     5   -243.921999     2.0835   0.0103
     6   -243.921685     2.2802   0.0074
     7   -243.921542     2.3701   0.0064
     8   -243.921130     2.6286   0.0041
     9   -243.920802     2.8345   0.0029
     10  -243.920528     3.0064   0.0022
     11  -243.920410     3.0807   0.0019
     12  -243.920292     3.1543   0.0017
     13  -243.919869     3.4198   0.0011
     14  -243.919837     3.4401   0.0010
     15  -243.919792     3.4682   0.0010
     16  -243.919515     3.6417   0.0007
     17  -243.918750     4.1221   0.0003
     18  -243.918685     4.1632   0.0003
     19  -243.918641     4.1907   0.0003
     20  -243.918574     4.2325   0.0003

Ensemble free energy [Eh]:     -243.9263183757
