  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.309239     0.0000   0.9804
     2   -142.305332     2.4516   0.0156
     3   -142.303471     3.6198   0.0022
     4   -142.302089     4.4870   0.0005
     5   -142.301916     4.5951   0.0004
     6   -142.301624     4.7784   0.0003
     7   -142.301414     4.9107   0.0002
     8   -142.300196     5.6749   0.0001
     9   -142.299801     5.9224   0.0000
     10  -142.299644     6.0214   0.0000
     11  -142.299245     6.2717   0.0000
     12  -142.299144     6.3348   0.0000
     13  -142.299007     6.4209   0.0000
     14  -142.298903     6.4861   0.0000
     15  -142.298659     6.6392   0.0000
     16  -142.298316     6.8547   0.0000
     17  -142.298219     6.9155   0.0000
     18  -142.298115     6.9808   0.0000
     19  -142.297773     7.1952   0.0000
     20  -142.297643     7.2769   0.0000

Ensemble free energy [Eh]:     -142.3092579659
