  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.715074     0.0000   0.6997
     2   -152.714000     0.6739   0.2243
     3   -152.712376     1.6928   0.0402
     4   -152.711354     2.3344   0.0136
     5   -152.710300     2.9961   0.0045
     6   -152.710063     3.1443   0.0035
     7   -152.709958     3.2102   0.0031
     8   -152.709827     3.2927   0.0027
     9   -152.709803     3.3076   0.0026
     10  -152.709666     3.3935   0.0023
     11  -152.709578     3.4486   0.0021
     12  -152.708579     4.0758   0.0007
     13  -152.707927     4.4850   0.0004
     14  -152.707438     4.7918   0.0002
     15  -152.706174     5.5847   0.0001
     16  -152.705994     5.6976   0.0000
     17  -152.704666     6.5314   0.0000
     18  -152.703694     7.1414   0.0000
     19  -152.699493     9.7770   0.0000
     20  -152.696244     ******   0.0000

Ensemble free energy [Eh]:     -152.7154112346
