   #           Energy [Eh]      SASA
No   1     -203.5778572286     3005.5
No   2     -203.5861251271     2906.3
No   3     -203.5716920241     2798.3
No   4     -203.5794050190     3035.1
No   5     -203.5780133456     2903.5
No   6     -203.5665557920     3253.7
No   7     -203.5665939961     2823.0
No   8     -203.5782327401     2865.3
No   9     -203.5727601265     2934.3
No  10     -203.5775235049     2674.4
No  11     -203.5598347733     3052.6
No  12     -203.5725030283     2802.9
No  13     -203.5825358280     3176.9
No  14     -203.5683234154     3043.1
No  15     -203.5702295862     2914.0
No  16     -203.5688858798     2890.0
No  17     -203.5687999151     2959.5
No  18     -203.5693026217     2919.9
No  19     -203.5727577715     2900.0
No  20     -203.5671948260     2885.8
