  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.054581     0.0000   0.9999
     2   -229.044686     6.2090   0.0000
     3   -229.044067     6.5973   0.0000
     4   -229.043879     6.7158   0.0000
     5   -229.043392     7.0211   0.0000
     6   -229.041385     8.2809   0.0000
     7   -229.039874     9.2287   0.0000
     8   -229.038297     ******   0.0000
     9   -229.035694     ******   0.0000
     10  -229.034315     ******   0.0000
     11  -229.032782     ******   0.0000
     12  -229.032307     ******   0.0000
     13  -229.032299     ******   0.0000
     14  -229.031949     ******   0.0000
     15  -229.030154     ******   0.0000
     16  -229.029685     ******   0.0000
     17  -229.028084     ******   0.0000
     18  -229.023393     ******   0.0000
     19  -229.023321     ******   0.0000
     20  -229.019343     ******   0.0000

Ensemble free energy [Eh]:     -229.0545809731
