  cluster  E_norm [Eh]  De [kcal]    p
     1   -906.141918     0.0000   0.9975
     2   -906.136042     3.6877   0.0020
     3   -906.134864     4.4266   0.0006
     4   -906.130475     7.1807   0.0000
     5   -906.125852     ******   0.0000
     6   -906.124954     ******   0.0000
     7   -906.120599     ******   0.0000
     8   -906.120532     ******   0.0000
     9   -906.119833     ******   0.0000
     10  -906.114617     ******   0.0000
     11  -906.114253     ******   0.0000
     12  -906.113668     ******   0.0000
     13  -906.113606     ******   0.0000
     14  -906.113145     ******   0.0000
     15  -906.111784     ******   0.0000
     16  -906.111695     ******   0.0000
     17  -906.109288     ******   0.0000
     18  -906.108951     ******   0.0000
     19  -906.108284     ******   0.0000
     20  -906.107940     ******   0.0000
     21  -906.105613     ******   0.0000
     22  -906.105570     ******   0.0000
     23  -906.104942     ******   0.0000
     24  -906.104924     ******   0.0000
     25  -906.104377     ******   0.0000
     26  -906.102648     ******   0.0000
     27  -906.100898     ******   0.0000
     28  -906.100892     ******   0.0000
     29  -906.100658     ******   0.0000
     30  -906.100631     ******   0.0000
     31  -906.100489     ******   0.0000
     32  -906.100128     ******   0.0000
     33  -906.099745     ******   0.0000
     34  -906.097890     ******   0.0000
     35  -906.097196     ******   0.0000
     36  -906.096961     ******   0.0000
     37  -906.096571     ******   0.0000
     38  -906.096297     ******   0.0000
     39  -906.096263     ******   0.0000
     40  -906.094398     ******   0.0000
     41  -906.092616     ******   0.0000
     42  -906.091983     ******   0.0000
     43  -906.091092     ******   0.0000
     44  -906.090970     ******   0.0000
     45  -906.090352     ******   0.0000
     46  -906.088545     ******   0.0000
     47  -906.088092     ******   0.0000
     48  -906.086082     ******   0.0000
     49  -906.085890     ******   0.0000
     50  -906.083668     ******   0.0000
     51  -906.061986     ******   0.0000
