   #           Energy [Eh]      SASA
No   1     -152.6609244935     2634.9
No   2     -152.6634130052     2404.6
No   3     -152.6745233936     2587.3
No   4     -152.6641488914     2624.8
No   5     -152.6686611365     2385.1
No   6     -152.6577786823     2286.9
No   7     -152.6554078527     2450.7
No   8     -152.6531132162     2618.3
No   9     -152.6551581067     2556.8
No  10     -152.7119475611     2258.0
No  11     -152.6516012298     2439.0
No  12     -152.6639196781     2317.9
No  13     -152.6670265993     2467.3
No  14     -152.6476208933     2603.0
No  15     -152.6484454372     2683.9
No  16     -152.6516954693     2615.5
No  17     -152.6609736930     2293.5
No  18     -152.6514671184     2465.3
No  19     -152.6440608172     2587.6
No  20     -152.6651294366     2387.6
