   #   Energy       Run. Aver.   Diff / au.
    1 -441.06844700  -0.70288724  -0.70288724
    2 -397.80328046  -1.01985714  -0.31696991
    3 -390.93938963  -0.99322857   0.02662858
    4 -386.38129443  -0.89219871   0.10102986
    5 -384.26197291  -0.81602507   0.07617364
    6 -387.52297547  -0.77025147   0.04577360
    7 -391.66996220  -0.74284300   0.02740847
    8 -386.05481034  -0.72346374   0.01937925
    9 -384.80591017  -0.70906198   0.01440176
   10 -384.15054863  -0.69793389   0.01112809
   11 -383.75678746  -0.68906965   0.00886424
   12 -384.73438389  -0.68200126   0.00706839
   13 -383.38429304  -0.67599295   0.00600830
   14 -383.31664115  -0.67091100   0.00508196
   15 -383.09363860  -0.66654470   0.00436630
   16 -384.67864399  -0.66292679   0.00361791
   17 -382.92802737  -0.65961443   0.00331236
   18 -386.89923509  -0.65703867   0.00257576
   19 -385.32765825  -0.65464099   0.00239767
   20 -385.97206845  -0.65254334   0.00209765
   21 -385.50053459  -0.65062397   0.00191937
   22 -381.64893734  -0.64860819   0.00201578
   23 -384.71077810  -0.64697565   0.00163254
   24 -383.91074160  -0.64544200   0.00153365
   25 -382.77749464  -0.64396276   0.00147924
   26 -385.72692285  -0.64278018   0.00118258
   27 -386.88358392  -0.64176446   0.00101573
   28 -386.36207796  -0.64079756   0.00096690
   29 -387.20898894  -0.63994557   0.00085199
   30 -391.09841579  -0.63936082   0.00058475
   31 -391.28712010  -0.63883211   0.00052871
   32 -390.50569508  -0.63829928   0.00053283
   33 -390.37743548  -0.63779243   0.00050685
   34 -389.86178826  -0.63729199   0.00050044
   35 -390.54840023  -0.63685159   0.00044040
