  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     2568.75   1402.70     45.69     49.59   2122.12
  2     2569.93   1410.84     45.69     49.59   2120.88
  3     2570.65   1407.91     45.65     49.59   2122.48
  4     2569.06   1405.90     45.69     49.59   2121.48
  5     2569.60   1406.97     45.74     49.59   2121.69
  6     2569.63   1402.63     45.70     49.59   2123.03
  7     2568.96   1405.88     45.75     49.59   2121.37
  8     2569.14   1409.81     45.69     49.59   2120.40
  9     2568.40   1401.79     45.73     49.59   2122.03
  10     2570.37   1410.02     45.69     49.59   2121.57
  11     2569.61   1419.41     45.67     49.59   2118.01
  12     2569.68   1418.35     45.66     49.59   2118.40
  13     2568.55   1403.12     45.69     49.59   2121.81
  14     2570.15   1420.50     45.70     49.59   2118.21
  15     2568.72   1408.46     45.71     49.59   2120.37
  16     2570.09   1418.61     45.67     49.59   2118.73
  17     2568.92   1408.25     45.77     49.59   2120.62
  18     2569.90   1422.26     45.70     49.59   2117.44
  19     2570.25   1416.15     45.71     49.59   2119.61
  20     2568.70   1407.44     45.74     49.59   2120.66
