  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.583668     0.0000   0.9731
     2   -407.579662     2.5138   0.0140
     3   -407.579131     2.8466   0.0080
     4   -407.578559     3.2059   0.0043
     5   -407.576693     4.3770   0.0006
     6   -407.574383     5.8262   0.0001
     7   -407.570330     8.3699   0.0000
     8   -407.569431     8.9340   0.0000
     9   -407.568196     9.7086   0.0000
     10  -407.567876     9.9097   0.0000
     11  -407.565415     ******   0.0000
     12  -407.563869     ******   0.0000
     13  -407.563334     ******   0.0000
     14  -407.562999     ******   0.0000
     15  -407.561279     ******   0.0000
     16  -407.560738     ******   0.0000
     17  -407.560326     ******   0.0000
     18  -407.559687     ******   0.0000
     19  -407.559455     ******   0.0000
     20  -407.559419     ******   0.0000

Ensemble free energy [Eh]:     -407.5836936940
