   #   Energy       Run. Aver.   Diff / au.
    1 -441.14378792  -0.70300730  -0.70300730
    2 -398.02427418  -1.02015329  -0.31714599
    3 -391.11056281  -0.99357562   0.02657767
    4 -386.05252611  -0.89234075   0.10123487
    5 -383.82098166  -0.81595714   0.07638360
    6 -382.96876239  -0.76895027   0.04700687
    7 -383.79030774  -0.73975764   0.02919263
    8 -389.04364843  -0.72113641   0.01862123
    9 -388.62746283  -0.70775414   0.01338227
   10 -387.39374910  -0.69737562   0.01037852
   11 -387.25523205  -0.68913710   0.00823852
   12 -385.67618079  -0.68224030   0.00689680
   13 -385.67745130  -0.67650791   0.00573239
   14 -386.36698861  -0.67175610   0.00475181
   15 -385.69847000  -0.66763221   0.00412389
   16 -382.38065346  -0.66373260   0.00389961
   17 -386.88728922  -0.66072742   0.00300518
   18 -384.66207254  -0.65790882   0.00281859
   19 -386.98914578  -0.65559193   0.00231690
   20 -385.82340765  -0.65343892   0.00215301
   21 -386.97362796  -0.65158605   0.00185287
   22 -387.00481799  -0.64991753   0.00166853
   23 -387.88328019  -0.64846297   0.00145455
   24 -387.36681251  -0.64710425   0.00135872
   25 -386.77018258  -0.64582003   0.00128422
   26 -385.13753147  -0.64453739   0.00128264
   27 -386.20176568  -0.64341264   0.00112476
   28 -389.37273709  -0.64255433   0.00085830
   29 -388.94706292  -0.64174102   0.00081331
   30 -388.38007787  -0.64095331   0.00078771
