   #   Energy       Run. Aver.   Diff / au.
    1 -574.58409344  -0.91565794  -0.91565794
    2 -546.46855393  -1.35108443  -0.43542649
    3 -543.00373518  -1.33430893   0.01677550
    4 -543.92154779  -1.21323634   0.12107259
    5 -544.94398941  -1.12005924   0.09317710
    6 -546.93090145  -1.06311815   0.05694109
    7 -546.09135258  -1.02743138   0.03568677
    8 -545.03004823  -1.00311168   0.02431970
    9 -543.32552623  -0.98515756   0.01795413
   10 -542.35349249  -0.97127591   0.01388165
   11 -542.39252667  -0.96029408   0.01098183
   12 -541.69125182  -0.95129108   0.00900300
   13 -540.98728506  -0.94373907   0.00755200
   14 -541.50915824  -0.93742897   0.00631010
   15 -543.16603464  -0.93221904   0.00520993
   16 -543.41010194  -0.92775342   0.00446562
   17 -543.02821860  -0.92382115   0.00393227
   18 -543.11958037  -0.92036352   0.00345763
   19 -542.56956046  -0.91724870   0.00311482
   20 -542.51433706  -0.91445810   0.00279060
   21 -543.82735564  -0.91204835   0.00240975
   22 -542.61487391  -0.90978715   0.00226120
   23 -541.69365988  -0.90766521   0.00212194
   24 -542.17082416  -0.90575758   0.00190763
   25 -541.52152934  -0.90396975   0.00178783
   26 -541.31273737  -0.90231125   0.00165850
   27 -541.30798723  -0.90078012   0.00153114
   28 -541.29329343  -0.89936206   0.00141806
   29 -542.01572744  -0.89808540   0.00127666
   30 -542.12179227  -0.89690420   0.00118120
   31 -541.40328438  -0.89576534   0.00113885
   32 -543.25198813  -0.89479106   0.00097429
   33 -542.60230452  -0.89384943   0.00094162
   34 -542.02402784  -0.89293705   0.00091238
   35 -542.54850608  -0.89210153   0.00083553
   36 -543.56772160  -0.89135967   0.00074186
   37 -543.79561234  -0.89067026   0.00068941
   38 -543.35536070  -0.89000005   0.00067021
   39 -541.65881339  -0.88929539   0.00070467
   40 -541.84789064  -0.88863262   0.00066276
   41 -542.08521758  -0.88801243   0.00062019
   42 -542.24406149  -0.88742882   0.00058361
   43 -542.55177254  -0.88688460   0.00054421
   44 -542.31890363  -0.88635759   0.00052702
   45 -542.66086852  -0.88586649   0.00049110
   46 -542.98948665  -0.88540890   0.00045758
   47 -542.76512919  -0.88496390   0.00044501
   48 -542.37188524  -0.88452464   0.00043926
   49 -542.62688980  -0.88411172   0.00041292
   50 -542.22138155  -0.88370292   0.00040880
   51 -541.21185305  -0.88327869   0.00042423
   52 -541.17883424  -0.88286947   0.00040922
   53 -541.28616713  -0.88247919   0.00039027
   54 -540.86536396  -0.88209131   0.00038788
   55 -541.00043175  -0.88172149   0.00036982
   56 -540.52038038  -0.88135154   0.00036995
   57 -541.29301294  -0.88101616   0.00033537
   58 -542.83529116  -0.88073533   0.00028084
   59 -543.05709322  -0.88047092   0.00026440
   60 -542.68839478  -0.88020582   0.00026511
   61 -543.10854577  -0.87996037   0.00024545
   62 -542.85550947  -0.87971665   0.00024372
   63 -542.67696976  -0.87947618   0.00024047
   64 -542.78084717  -0.87924586   0.00023032
   65 -542.96177916  -0.87902722   0.00021864
   66 -542.74119168  -0.87881005   0.00021716
   67 -542.67620475  -0.87859785   0.00021220
   68 -542.54737608  -0.87838894   0.00020891
   69 -542.69966258  -0.87818965   0.00019929
   70 -543.04047175  -0.87800395   0.00018570
   71 -543.05980301  -0.87782411   0.00017984
   72 -543.34681326  -0.87765569   0.00016841
   73 -544.08149822  -0.87750809   0.00014760
   74 -543.95011477  -0.87736193   0.00014616
   75 -543.88417784  -0.87721828   0.00014365
   76 -543.52091692  -0.87707083   0.00014745
   77 -543.68989199  -0.87693065   0.00014017
   78 -543.48170636  -0.87678991   0.00014074
   79 -543.56302984  -0.87665437   0.00013554
   80 -543.57871069  -0.87652259   0.00013178
   81 -543.57743257  -0.87639409   0.00012850
   82 -543.44823623  -0.87626625   0.00012784
   83 -543.42857789  -0.87614112   0.00012513
   84 -542.93445564  -0.87600963   0.00013149
   85 -542.27291022  -0.87586876   0.00014087
   86 -541.89347037  -0.87572402   0.00014474
   87 -542.57940076  -0.87559513   0.00012889
   88 -542.72113611  -0.87547191   0.00012322
   89 -542.64824321  -0.87535023   0.00012169
   90 -543.02611640  -0.87523795   0.00011228
   91 -542.99638243  -0.87512773   0.00011023
   92 -543.49458274  -0.87502855   0.00009918
   93 -543.47584320  -0.87493130   0.00009725
   94 -543.02926023  -0.87482857   0.00010273
   95 -542.97181760  -0.87472699   0.00010159
   96 -543.04991412  -0.87462883   0.00009816
   97 -543.28991555  -0.87453667   0.00009216
   98 -543.12505800  -0.87444377   0.00009290
   99 -543.16333011  -0.87435335   0.00009041
  100 -543.03817455  -0.87426278   0.00009057
