   #           Energy [Eh]      SASA
No   1     -178.1692660983     2268.3
No   2     -178.1611825936     2280.8
No   3     -178.1571029229     2325.0
No   4     -178.1596600029     2111.7
No   5     -178.1665260539     2367.6
No   6     -178.1728992300     2332.7
No   7     -178.1592635675     2470.2
No   8     -178.1645157642     2368.1
No   9     -178.1767849676     2399.5
No  10     -178.1660348546     2283.8
No  11     -178.1675996384     2345.9
No  12     -178.1757203046     2401.2
No  13     -178.1709148311     2378.2
No  14     -178.1722291448     2573.0
No  15     -178.1704103787     2433.7
No  16     -178.1609696682     2207.7
No  17     -178.1610088780     2350.5
No  18     -178.1652015249     2216.9
No  19     -178.1658501039     2349.3
No  20     -178.1707904338     2408.9
