  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.176785     0.0000   0.7388
     2   -178.175720     0.6681   0.2392
     3   -178.172899     2.4383   0.0121
     4   -178.172229     2.8588   0.0059
     5   -178.170915     3.6836   0.0015
     6   -178.170790     3.7616   0.0013
     7   -178.170410     4.0001   0.0009
     8   -178.169266     4.7182   0.0003
     9   -178.167600     5.7639   0.0000
     10  -178.166526     6.4376   0.0000
     11  -178.166035     6.7458   0.0000
     12  -178.165850     6.8617   0.0000
     13  -178.165202     7.2687   0.0000
     14  -178.164516     7.6990   0.0000
     15  -178.161183     9.7906   0.0000
     16  -178.161009     9.8996   0.0000
     17  -178.160970     9.9243   0.0000
     18  -178.159660     ******   0.0000
     19  -178.159264     ******   0.0000
     20  -178.157103     ******   0.0000

Ensemble free energy [Eh]:     -178.1770707848
