  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      665.03    363.18     38.93     45.58    531.55
  2      664.68    379.38     39.38     45.58    526.23
  3      664.74    376.64     39.18     45.58    527.17
  4      664.75    383.12     39.19     45.58    525.25
  5      664.20    382.33     39.19     45.58    524.93
  6      664.41    370.41     39.11     45.58    528.72
  7      664.75    378.56     39.11     45.58    526.63
  8      664.77    386.45     39.35     45.58    524.23
  9      664.73    379.23     39.18     45.58    526.39
  10      664.87    370.13     38.93     45.58    529.32
  11      665.01    374.43     39.10     45.58    528.12
  12      664.72    381.85     39.18     45.58    525.60
  13      664.88    377.41     39.29     45.58    527.05
  14      665.03    370.04     39.17     45.58    529.43
  15      663.48    378.88     39.11     45.58    525.26
  16      664.93    376.80     38.98     45.58    527.37
  17      664.63    373.22     39.16     45.58    528.09
  18      664.77    376.28     39.03     45.58    527.36
  19      664.80    380.17     39.19     45.58    526.17
  20      664.93    378.53     39.16     45.58    526.81
