  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.479930     0.0000   0.8865
     2   -371.477209     1.7073   0.0497
     3   -371.477083     1.7864   0.0435
     4   -371.475991     2.4719   0.0137
     5   -371.474321     3.5199   0.0023
     6   -371.474257     3.5598   0.0022
     7   -371.473290     4.1666   0.0008
     8   -371.472904     4.4089   0.0005
     9   -371.472263     4.8111   0.0003
     10  -371.471948     5.0086   0.0002
     11  -371.471700     5.1644   0.0001
     12  -371.471270     5.4345   0.0001
     13  -371.471175     5.4939   0.0001
     14  -371.470367     6.0007   0.0000
     15  -371.469901     6.2936   0.0000
     16  -371.469745     6.3912   0.0000
     17  -371.469691     6.4253   0.0000
     18  -371.469623     6.4675   0.0000
     19  -371.468566     7.1312   0.0000
     20  -371.467591     7.7426   0.0000
     21  -371.466872     8.1940   0.0000
     22  -371.466811     8.2321   0.0000
     23  -371.466590     8.3709   0.0000
     24  -371.466410     8.4841   0.0000
     25  -371.465623     8.9777   0.0000
     26  -371.465372     9.1352   0.0000
     27  -371.465341     9.1547   0.0000
     28  -371.464662     9.5806   0.0000
     29  -371.464449     9.7144   0.0000
     30  -371.464287     9.8160   0.0000
     31  -371.464165     9.8924   0.0000
     32  -371.463979     ******   0.0000
     33  -371.463856     ******   0.0000
     34  -371.463716     ******   0.0000
     35  -371.463624     ******   0.0000
     36  -371.463463     ******   0.0000
     37  -371.462926     ******   0.0000
     38  -371.462916     ******   0.0000
     39  -371.462897     ******   0.0000
     40  -371.462848     ******   0.0000
     41  -371.462842     ******   0.0000
     42  -371.462690     ******   0.0000
     43  -371.462158     ******   0.0000
     44  -371.461878     ******   0.0000
     45  -371.461846     ******   0.0000
     46  -371.461803     ******   0.0000
     47  -371.461626     ******   0.0000
     48  -371.461480     ******   0.0000
     49  -371.461384     ******   0.0000
     50  -371.461339     ******   0.0000
     51  -371.461309     ******   0.0000
     52  -371.460647     ******   0.0000
     53  -371.460491     ******   0.0000
     54  -371.460318     ******   0.0000
     55  -371.460152     ******   0.0000
     56  -371.460083     ******   0.0000
     57  -371.459995     ******   0.0000
     58  -371.459964     ******   0.0000
     59  -371.459801     ******   0.0000
     60  -371.459710     ******   0.0000
     61  -371.459463     ******   0.0000
     62  -371.459315     ******   0.0000
     63  -371.459220     ******   0.0000
     64  -371.459211     ******   0.0000
     65  -371.459125     ******   0.0000
     66  -371.458992     ******   0.0000
     67  -371.458948     ******   0.0000
     68  -371.458614     ******   0.0000
     69  -371.458440     ******   0.0000
     70  -371.458274     ******   0.0000
     71  -371.458176     ******   0.0000
     72  -371.457367     ******   0.0000
     73  -371.456923     ******   0.0000
     74  -371.456831     ******   0.0000
     75  -371.456479     ******   0.0000
     76  -371.456268     ******   0.0000
     77  -371.456124     ******   0.0000
     78  -371.456063     ******   0.0000
     79  -371.456044     ******   0.0000
     80  -371.456034     ******   0.0000
     81  -371.455963     ******   0.0000
     82  -371.455742     ******   0.0000
     83  -371.455638     ******   0.0000
     84  -371.455605     ******   0.0000
     85  -371.455097     ******   0.0000
     86  -371.455078     ******   0.0000
     87  -371.454978     ******   0.0000
     88  -371.454848     ******   0.0000
     89  -371.454802     ******   0.0000
     90  -371.454451     ******   0.0000
     91  -371.454214     ******   0.0000
     92  -371.453964     ******   0.0000
     93  -371.453712     ******   0.0000
     94  -371.453450     ******   0.0000
     95  -371.453335     ******   0.0000
     96  -371.453227     ******   0.0000
     97  -371.452889     ******   0.0000
     98  -371.452851     ******   0.0000
     99  -371.452810     ******   0.0000
     100  -371.452717     ******   0.0000
     101  -371.452697     ******   0.0000
     102  -371.452647     ******   0.0000
     103  -371.452195     ******   0.0000
     104  -371.451894     ******   0.0000
     105  -371.451883     ******   0.0000
     106  -371.451803     ******   0.0000
     107  -371.451633     ******   0.0000
     108  -371.450910     ******   0.0000
     109  -371.450770     ******   0.0000
     110  -371.450283     ******   0.0000
     111  -371.450020     ******   0.0000
     112  -371.449850     ******   0.0000
     113  -371.449768     ******   0.0000
     114  -371.449557     ******   0.0000
     115  -371.449455     ******   0.0000
     116  -371.449392     ******   0.0000
     117  -371.449276     ******   0.0000
     118  -371.448847     ******   0.0000
     119  -371.448790     ******   0.0000
     120  -371.448657     ******   0.0000
     121  -371.448638     ******   0.0000
     122  -371.448083     ******   0.0000
     123  -371.448047     ******   0.0000
     124  -371.447999     ******   0.0000
     125  -371.447839     ******   0.0000
     126  -371.447647     ******   0.0000
     127  -371.447562     ******   0.0000
     128  -371.447139     ******   0.0000
     129  -371.447047     ******   0.0000
     130  -371.446681     ******   0.0000
     131  -371.446509     ******   0.0000
     132  -371.446424     ******   0.0000
     133  -371.446389     ******   0.0000
     134  -371.446034     ******   0.0000
     135  -371.445806     ******   0.0000
     136  -371.445728     ******   0.0000
     137  -371.445592     ******   0.0000
     138  -371.445301     ******   0.0000
     139  -371.445241     ******   0.0000
     140  -371.443581     ******   0.0000
     141  -371.443464     ******   0.0000
     142  -371.443380     ******   0.0000
     143  -371.441972     ******   0.0000
     144  -371.440469     ******   0.0000
     145  -371.440037     ******   0.0000
     146  -371.439872     ******   0.0000
     147  -371.439362     ******   0.0000
     148  -371.438747     ******   0.0000
     149  -371.437585     ******   0.0000
     150  -371.435743     ******   0.0000
     151  -371.433604     ******   0.0000
     152  -371.433246     ******   0.0000
     153  -371.432493     ******   0.0000
