  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.479930     0.0000   0.8865
     2   -371.477209     1.7073   0.0497
     3   -371.477083     1.7864   0.0435
     4   -371.475991     2.4719   0.0137
     5   -371.474321     3.5199   0.0023
     6   -371.474257     3.5598   0.0022
     7   -371.473290     4.1666   0.0008
     8   -371.472904     4.4089   0.0005
     9   -371.472263     4.8111   0.0003
     10  -371.471948     5.0086   0.0002
     11  -371.471700     5.1644   0.0001
     12  -371.471270     5.4345   0.0001
     13  -371.471175     5.4939   0.0001
     14  -371.470367     6.0007   0.0000
     15  -371.469901     6.2936   0.0000
     16  -371.469745     6.3912   0.0000
     17  -371.469691     6.4253   0.0000
     18  -371.469623     6.4675   0.0000
     19  -371.468566     7.1312   0.0000
     20  -371.467591     7.7426   0.0000

Ensemble free energy [Eh]:     -371.4800438390
