  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.150814     0.0000   0.9420
     2   -244.147048     2.3632   0.0174
     3   -244.146743     2.5548   0.0126
     4   -244.146684     2.5918   0.0119
     5   -244.145518     3.3230   0.0035
     6   -244.145510     3.3284   0.0034
     7   -244.145101     3.5850   0.0022
     8   -244.145056     3.6129   0.0021
     9   -244.145048     3.6181   0.0021
     10  -244.143981     4.2875   0.0007
     11  -244.143677     4.4784   0.0005
     12  -244.143408     4.6471   0.0004
     13  -244.143396     4.6547   0.0004
     14  -244.143213     4.7693   0.0003
     15  -244.143127     4.8235   0.0003
     16  -244.142484     5.2270   0.0001
     17  -244.141658     5.7454   0.0001
     18  -244.141259     5.9960   0.0000
     19  -244.141010     6.1519   0.0000
     20  -244.140832     6.2637   0.0000

Ensemble free energy [Eh]:     -244.1508702885
