  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.767459     0.0000   0.9807
     2   -167.763612     2.4140   0.0167
     3   -167.761446     3.7732   0.0017
     4   -167.760712     4.2338   0.0008
     5   -167.758218     5.7984   0.0001
     6   -167.758127     5.8558   0.0000
     7   -167.757685     6.1332   0.0000
     8   -167.756529     6.8588   0.0000
     9   -167.756377     6.9539   0.0000
     10  -167.756191     7.0704   0.0000
     11  -167.756143     7.1006   0.0000
     12  -167.755786     7.3249   0.0000
     13  -167.755112     7.7475   0.0000
     14  -167.754882     7.8920   0.0000
     15  -167.754690     8.0122   0.0000
     16  -167.753761     8.5956   0.0000
     17  -167.753681     8.6458   0.0000
     18  -167.753187     8.9558   0.0000
     19  -167.751884     9.7736   0.0000
     20  -167.751703     9.8866   0.0000
     21  -167.751617     9.9407   0.0000
     22  -167.751334     ******   0.0000
     23  -167.750857     ******   0.0000
     24  -167.750654     ******   0.0000
     25  -167.750641     ******   0.0000
     26  -167.750214     ******   0.0000
     27  -167.749943     ******   0.0000
     28  -167.749909     ******   0.0000
     29  -167.749875     ******   0.0000
     30  -167.749860     ******   0.0000
     31  -167.749716     ******   0.0000
     32  -167.749222     ******   0.0000
     33  -167.748880     ******   0.0000
     34  -167.748740     ******   0.0000
     35  -167.748664     ******   0.0000
     36  -167.748620     ******   0.0000
     37  -167.748467     ******   0.0000
     38  -167.747368     ******   0.0000
     39  -167.746921     ******   0.0000
     40  -167.746892     ******   0.0000
     41  -167.746203     ******   0.0000
     42  -167.746140     ******   0.0000
     43  -167.745980     ******   0.0000
     44  -167.745901     ******   0.0000
     45  -167.745446     ******   0.0000
     46  -167.744839     ******   0.0000
     47  -167.744735     ******   0.0000
     48  -167.742353     ******   0.0000
     49  -167.742169     ******   0.0000
     50  -167.741618     ******   0.0000
     51  -167.740909     ******   0.0000
     52  -167.739727     ******   0.0000
     53  -167.738115     ******   0.0000
     54  -167.736482     ******   0.0000
