  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.583253     0.0000   0.7356
     2   -203.581806     0.9080   0.1589
     3   -203.581278     1.2390   0.0909
     4   -203.579326     2.4642   0.0115
     5   -203.577138     3.8371   0.0011
     6   -203.576708     4.1069   0.0007
     7   -203.576489     4.2445   0.0006
     8   -203.576365     4.3221   0.0005
     9   -203.575054     5.1449   0.0001
     10  -203.574215     5.6714   0.0001
     11  -203.573630     6.0383   0.0000
     12  -203.572071     7.0164   0.0000
     13  -203.570747     7.8475   0.0000
     14  -203.570411     8.0584   0.0000
     15  -203.569854     8.4076   0.0000
     16  -203.568950     8.9753   0.0000
     17  -203.568047     9.5419   0.0000
     18  -203.566964     ******   0.0000
     19  -203.561694     ******   0.0000
     20  -203.561473     ******   0.0000

Ensemble free energy [Eh]:     -203.5835427014
