   #   Energy       Run. Aver.   Diff / au.
    1 -424.88920078  -0.67710397  -0.67710397
    2 -382.97469091  -0.98225845  -0.30515448
    3 -369.82510291  -0.95300837   0.02925007
    4 -367.61522575  -0.85390178   0.09910659
    5 -370.60409042  -0.78141914   0.07248265
    6 -371.77015574  -0.73784441   0.04357473
    7 -378.27687195  -0.71233060   0.02551381
    8 -380.97712736  -0.69599076   0.01633985
    9 -386.17687471  -0.68522202   0.01076874
   10 -382.97124372  -0.67665329   0.00856873
   11 -384.86805970  -0.67011731   0.00653598
   12 -381.09363300  -0.66433881   0.00577850
   13 -380.80152713  -0.65947177   0.00486704
   14 -382.03625302  -0.65550567   0.00396610
   15 -381.11663674  -0.65203075   0.00347492
   16 -380.97426730  -0.64900671   0.00302404
   17 -383.67980603  -0.64661859   0.00238813
   18 -382.78528480  -0.64445194   0.00216664
   19 -385.14989501  -0.64272335   0.00172859
   20 -385.57467452  -0.64122337   0.00149998
   21 -385.15851821  -0.63984555   0.00137782
   22 -381.33764428  -0.63832177   0.00152378
   23 -386.52059374  -0.63728325   0.00103851
   24 -385.81633296  -0.63630474   0.00097852
   25 -387.21197738  -0.63549587   0.00080887
   26 -389.26801696  -0.63488176   0.00061411
   27 -390.17637583  -0.63437397   0.00050779
   28 -390.36333567  -0.63391689   0.00045708
   29 -390.11290175  -0.63347932   0.00043757
   30 -389.86539821  -0.63305842   0.00042090
   31 -389.88099644  -0.63266602   0.00039240
   32 -389.10262786  -0.63226027   0.00040575
   33 -390.01437449  -0.63192274   0.00033753
   34 -389.99197380  -0.63160602   0.00031672
   35 -389.90441855  -0.63130400   0.00030202
   36 -390.91901687  -0.63106408   0.00023992
   37 -391.17826915  -0.63084998   0.00021410
   38 -390.65713111  -0.63062597   0.00022401
   39 -390.54633653  -0.63040867   0.00021730
   40 -389.82718312  -0.63017374   0.00023492
   41 -390.80687581  -0.62998793   0.00018581
   42 -391.60898838  -0.62984257   0.00014536
   43 -393.35638422  -0.62976967   0.00007290
   44 -393.05046452  -0.62969065   0.00007902
   45 -392.19431435  -0.62958469   0.00010596
   46 -391.59646720  -0.62946204   0.00012265
   47 -391.72715796  -0.62934868   0.00011336
   48 -391.39812753  -0.62922931   0.00011936
   49 -390.25516911  -0.62907753   0.00015179
   50 -390.95832029  -0.62895358   0.00012395
   51 -389.74222885  -0.62879703   0.00015655
   52 -390.45090294  -0.62866760   0.00012943
   53 -390.35786296  -0.62854076   0.00012683
   54 -390.16894750  -0.62841310   0.00012766
   55 -389.29683757  -0.62826479   0.00014831
   56 -387.80577660  -0.62807898   0.00018581
   57 -386.52289303  -0.62786317   0.00021581
   58 -389.91787807  -0.62774756   0.00011561
   59 -389.97104805  -0.62763900   0.00010856
   60 -389.63238943  -0.62752519   0.00011381
   61 -390.46211460  -0.62743669   0.00008849
   62 -389.70800724  -0.62733208   0.00010461
   63 -390.60002525  -0.62725310   0.00007898
   64 -391.58543206  -0.62720152   0.00005158
   65 -391.50322063  -0.62714993   0.00005159
   66 -392.27399200  -0.62711852   0.00003141
   67 -392.91542835  -0.62710360   0.00001492
   68 -392.77915484  -0.62708618   0.00001743
   69 -392.96260062  -0.62707345   0.00001272
   70 -392.67355556  -0.62705458   0.00001887
   71 -390.93109884  -0.62699704   0.00005754
   72 -390.06604790  -0.62692142   0.00007562
   73 -390.12958083  -0.62684901   0.00007241
   74 -389.94538637  -0.62677463   0.00007438
   75 -390.04039974  -0.62670423   0.00007040
   76 -391.95204823  -0.62667582   0.00002841
   77 -392.45257360  -0.62665905   0.00001677
   78 -392.87922658  -0.62665157   0.00000747
   79 -393.05343504  -0.62664792   0.00000365
   80 -396.89970924  -0.62672102  -0.00007310
   81 -397.16278714  -0.62679844  -0.00007742
   82 -397.43518998  -0.62687932  -0.00008088
   83 -397.26975597  -0.62695512  -0.00007580
   84 -397.05066933  -0.62702490  -0.00006978
   85 -397.03911422  -0.62709274  -0.00006785
   86 -398.87596969  -0.62719303  -0.00010028
   87 -398.96268620  -0.62729297  -0.00009994
   88 -399.19915042  -0.62739491  -0.00010195
   89 -399.39774265  -0.62749814  -0.00010323
   90 -400.41686197  -0.62761714  -0.00011900
   91 -400.58036532  -0.62773656  -0.00011942
   92 -400.55851386  -0.62785301  -0.00011645
   93 -401.02402277  -0.62797490  -0.00012189
   94 -397.35919322  -0.62803213  -0.00005722
   95 -397.20135588  -0.62808482  -0.00005269
   96 -397.17457824  -0.62813592  -0.00005110
   97 -396.29587502  -0.62817152  -0.00003560
   98 -395.78735979  -0.62819796  -0.00002644
   99 -395.70243851  -0.62822241  -0.00002445
  100 -396.09032081  -0.62825253  -0.00003012
  101 -397.86887163  -0.62831017  -0.00005764
  102 -397.59787474  -0.62836272  -0.00005255
  103 -396.79406881  -0.62840176  -0.00003904
  104 -396.74130175  -0.62843912  -0.00003735
  105 -396.94784456  -0.62847888  -0.00003976
  106 -396.91604689  -0.62851743  -0.00003855
  107 -396.80278923  -0.62855357  -0.00003614
  108 -396.79505791  -0.62858890  -0.00003533
  109 -394.08787322  -0.62858399   0.00000490
  110 -393.99940965  -0.62857753   0.00000646
  111 -394.33089472  -0.62857593   0.00000160
  112 -392.96436488  -0.62855495   0.00002097
  113 -392.43149181  -0.62852667   0.00002829
  114 -392.04918819  -0.62849347   0.00003320
