  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.154222     0.0000   0.5639
     2   -244.153652     0.3576   0.3084
     3   -244.152054     1.3604   0.0567
     4   -244.151609     1.6392   0.0355
     5   -244.151243     1.8692   0.0240
     6   -244.150088     2.5939   0.0071
     7   -244.148282     3.7270   0.0010
     8   -244.148270     3.7348   0.0010
     9   -244.148139     3.8168   0.0009
     10  -244.148067     3.8620   0.0008
     11  -244.147024     4.5167   0.0003
     12  -244.146845     4.6286   0.0002
     13  -244.145015     5.7773   0.0000
     14  -244.144589     6.0446   0.0000
     15  -244.144189     6.2956   0.0000
     16  -244.143807     6.5352   0.0000
     17  -244.143708     6.5974   0.0000
     18  -244.143577     6.6796   0.0000
     19  -244.143265     6.8752   0.0000
     20  -244.143253     6.8826   0.0000

Ensemble free energy [Eh]:     -244.1547624945
