  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.463547     0.0000   0.9244
     2   -218.460165     2.1220   0.0257
     3   -218.459760     2.3764   0.0167
     4   -218.459457     2.5661   0.0122
     5   -218.458921     2.9025   0.0069
     6   -218.458336     3.2695   0.0037
     7   -218.458299     3.2931   0.0036
     8   -218.457755     3.6345   0.0020
     9   -218.457281     3.9316   0.0012
     10  -218.456837     4.2104   0.0008
     11  -218.456776     4.2485   0.0007
     12  -218.456730     4.2775   0.0007
     13  -218.456237     4.5867   0.0004
     14  -218.456131     4.6537   0.0004
     15  -218.456006     4.7321   0.0003
     16  -218.455408     5.1070   0.0002
     17  -218.455111     5.2938   0.0001
     18  -218.454424     5.7244   0.0001
     19  -218.454345     5.7741   0.0001
     20  -218.453529     6.2862   0.0000

Ensemble free energy [Eh]:     -218.4636209611
