  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.682098     0.0000   0.3854
     2   -218.681574     0.3289   0.2212
     3   -218.681503     0.3737   0.2051
     4   -218.681102     0.6251   0.1342
     5   -218.679792     1.4473   0.0335
     6   -218.678793     2.0740   0.0116
     7   -218.677343     2.9841   0.0025
     8   -218.677177     3.0884   0.0021
     9   -218.676966     3.2205   0.0017
     10  -218.676071     3.7821   0.0007
     11  -218.675968     3.8468   0.0006
     12  -218.675672     4.0325   0.0004
     13  -218.675490     4.1469   0.0004
     14  -218.674931     4.4974   0.0002
     15  -218.674924     4.5021   0.0002
     16  -218.673810     5.2009   0.0001
     17  -218.673507     5.3909   0.0000
     18  -218.673395     5.4612   0.0000
     19  -218.673215     5.5746   0.0000
     20  -218.673054     5.6757   0.0000

Ensemble free energy [Eh]:     -218.6829985407
