   #           Energy [Eh]      SASA
No   1     -891.2445603264     7410.0
No   2     -891.2473584063     7214.3
No   3     -891.2469312926     7246.5
No   4     -891.2351818867     7305.9
No   5     -891.2448172880     7364.6
No   6     -891.2364659285     7524.5
No   7     -891.2144788376     7143.2
No   8     -891.2159605980     7086.8
No   9     -891.2138049281     7148.8
No  10     -891.2148519713     7561.8
No  11     -891.2163899126     7398.7
No  12     -891.2003394550     7351.6
No  13     -891.2045316525     7200.3
No  14     -891.2173793506     7577.9
No  15     -891.2184716539     7280.1
No  16     -891.2126251139     7277.2
No  17     -891.1963535241     7224.2
No  18     -891.2066036950     7484.3
No  19     -891.1925002795     7322.2
No  20     -891.2034034258     7094.8
