  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.086403     0.0000   0.6149
     2   -142.085156     0.7826   0.1641
     3   -142.084453     1.2237   0.0779
     4   -142.084145     1.4170   0.0562
     5   -142.083914     1.5620   0.0440
     6   -142.082919     2.1863   0.0154
     7   -142.082224     2.6225   0.0074
     8   -142.081574     3.0303   0.0037
     9   -142.081469     3.0960   0.0033
     10  -142.081081     3.3399   0.0022
     11  -142.081017     3.3802   0.0020
     12  -142.080874     3.4694   0.0018
     13  -142.080710     3.5727   0.0015
     14  -142.080445     3.7388   0.0011
     15  -142.080416     3.7573   0.0011
     16  -142.080165     3.9147   0.0008
     17  -142.080101     3.9546   0.0008
     18  -142.079935     4.0591   0.0007
     19  -142.079859     4.1064   0.0006
     20  -142.079813     4.1353   0.0006

Ensemble free energy [Eh]:     -142.0868624591
