  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.153510     0.0000   0.9881
     2   -244.148191     3.3378   0.0035
     3   -244.148007     3.4533   0.0029
     4   -244.147764     3.6056   0.0022
     5   -244.147615     3.6992   0.0019
     6   -244.146256     4.5520   0.0005
     7   -244.145693     4.9054   0.0003
     8   -244.145287     5.1597   0.0002
     9   -244.145161     5.2391   0.0001
     10  -244.144838     5.4415   0.0001
     11  -244.144119     5.8931   0.0000
     12  -244.143521     6.2680   0.0000
     13  -244.143475     6.2969   0.0000
     14  -244.143138     6.5084   0.0000
     15  -244.142491     6.9146   0.0000
     16  -244.142282     7.0454   0.0000
     17  -244.141397     7.6011   0.0000
     18  -244.141347     7.6325   0.0000
     19  -244.141346     7.6331   0.0000
     20  -244.141077     7.8020   0.0000

Ensemble free energy [Eh]:     -244.1535210953
