  cluster  E_norm [Eh]  De [kcal]    p
     1   -243.930796     0.0000   0.9921
     2   -243.925328     3.4315   0.0030
     3   -243.924873     3.7172   0.0019
     4   -243.924592     3.8936   0.0014
     5   -243.924575     3.9043   0.0014
     6   -243.922190     5.4008   0.0001
     7   -243.921593     5.7750   0.0001
     8   -243.921477     5.8483   0.0001
     9   -243.921005     6.1442   0.0000
     10  -243.919281     7.2257   0.0000
     11  -243.918689     7.5973   0.0000
     12  -243.918199     7.9048   0.0000
     13  -243.918189     7.9115   0.0000
     14  -243.918066     7.9886   0.0000
     15  -243.917786     8.1641   0.0000
     16  -243.917764     8.1777   0.0000
     17  -243.917749     8.1872   0.0000
     18  -243.917581     8.2929   0.0000
     19  -243.917332     8.4490   0.0000
     20  -243.917241     8.5060   0.0000

Ensemble free energy [Eh]:     -243.9308038821
