  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.357412     0.0000   0.7365
     2   -356.356378     0.6491   0.2462
     3   -356.353832     2.2464   0.0166
     4   -356.350637     4.2514   0.0006
     5   -356.348735     5.4449   0.0001
     6   -356.347377     6.2971   0.0000
     7   -356.346306     6.9695   0.0000
     8   -356.346230     7.0170   0.0000
     9   -356.344006     8.4126   0.0000
     10  -356.342717     9.2211   0.0000
     11  -356.342507     9.3532   0.0000
     12  -356.341920     9.7212   0.0000
     13  -356.341384     ******   0.0000
     14  -356.340482     ******   0.0000
     15  -356.337686     ******   0.0000
     16  -356.336951     ******   0.0000
     17  -356.336074     ******   0.0000
     18  -356.335553     ******   0.0000
     19  -356.334445     ******   0.0000
     20  -356.323271     ******   0.0000

Ensemble free energy [Eh]:     -356.3577010445
