   #           Energy [Eh]      SASA
No   1    -1273.4467861980     9238.3
No   2    -1273.4542072286     8908.0
No   3    -1273.4591344175     9312.9
No   4    -1273.4419651219     9310.7
No   5    -1273.4450385371     8839.1
No   6    -1273.4295420343     9236.1
No   7    -1273.4387120054     8875.4
No   8    -1273.4301787260     8727.1
No   9    -1273.4254532602     8760.3
No  10    -1273.4293312887     9071.0
No  11    -1273.4179646588     9450.0
No  12    -1273.4258343826     9236.5
No  13    -1273.4318759887     8817.1
No  14    -1273.4355916630     8833.4
No  15    -1273.4303003249     9262.8
No  16    -1273.4313477194     8772.5
No  17    -1273.4161004937     9141.1
No  18    -1273.4231126815     8991.6
No  19    -1273.4090350338     8851.0
No  20    -1273.4236158509     8713.8
