  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     2504.06   1371.80     45.56     49.52   2066.70
  2     2504.10   1366.42     45.66     49.52   2068.32
  3     2505.02   1379.75     45.58     49.52   2065.28
  4     2503.82   1366.59     45.60     49.52   2068.01
  5     2503.69   1399.15     45.59     49.52   2058.17
  6     2504.40   1380.85     45.54     49.52   2064.36
  7     2504.16   1373.36     45.69     49.52   2066.31
  8     2504.10   1375.46     45.57     49.52   2065.65
  9     2503.94   1362.62     45.60     49.52   2069.31
  10     2504.20   1390.06     45.59     49.52   2061.39
  11     2503.66   1365.42     45.59     49.52   2068.21
  12     2503.54   1376.44     45.63     49.52   2064.78
  13     2503.14   1381.99     45.71     49.52   2062.71
  14     2502.89   1391.95     45.59     49.52   2059.52
  15     2502.76   1379.46     45.58     49.52   2063.12
  16     2503.02   1392.48     45.69     49.52   2059.47
  17     2503.84   1375.63     45.60     49.52   2065.33
  18     2504.11   1374.75     45.64     49.52   2065.86
  19     2504.82   1371.68     45.65     49.52   2067.48
  20     2504.08   1378.77     45.61     49.52   2064.64
