  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.578971     0.0000   0.4493
     2   -407.578667     0.1908   0.3256
     3   -407.577594     0.8636   0.1046
     4   -407.576992     1.2418   0.0552
     5   -407.576056     1.8292   0.0205
     6   -407.576055     1.8297   0.0205
     7   -407.575278     2.3170   0.0090
     8   -407.574525     2.7897   0.0041
     9   -407.574253     2.9607   0.0030
     10  -407.574197     2.9958   0.0029
     11  -407.573605     3.3673   0.0015
     12  -407.573358     3.5220   0.0012
     13  -407.572709     3.9294   0.0006
     14  -407.572626     3.9812   0.0005
     15  -407.572583     4.0082   0.0005
     16  -407.571994     4.3782   0.0003
     17  -407.571979     4.3873   0.0003
     18  -407.571354     4.7798   0.0001
     19  -407.571135     4.9168   0.0001
     20  -407.570907     5.0603   0.0001
     21  -407.570709     5.1841   0.0001
     22  -407.570400     5.3779   0.0001
     23  -407.570143     5.5393   0.0000
     24  -407.568609     6.5020   0.0000
     25  -407.568547     6.5410   0.0000
     26  -407.567994     6.8879   0.0000
     27  -407.567414     7.2520   0.0000
     28  -407.567248     7.3559   0.0000
     29  -407.567104     7.4464   0.0000
     30  -407.567071     7.4673   0.0000
     31  -407.567023     7.4971   0.0000
     32  -407.566563     7.7858   0.0000
     33  -407.566445     7.8602   0.0000
     34  -407.566311     7.9442   0.0000
     35  -407.565979     8.1523   0.0000
     36  -407.565552     8.4202   0.0000
     37  -407.565478     8.4666   0.0000
     38  -407.565444     8.4880   0.0000
     39  -407.565435     8.4936   0.0000
     40  -407.565378     8.5297   0.0000
     41  -407.564439     9.1187   0.0000
     42  -407.564386     9.1519   0.0000
     43  -407.564360     9.1684   0.0000
     44  -407.564357     9.1704   0.0000
     45  -407.563893     9.4616   0.0000
     46  -407.563736     9.5597   0.0000
     47  -407.563425     9.7547   0.0000
     48  -407.563176     9.9113   0.0000
     49  -407.563070     9.9778   0.0000
     50  -407.562820     ******   0.0000
     51  -407.562777     ******   0.0000
     52  -407.562731     ******   0.0000
     53  -407.562628     ******   0.0000
     54  -407.562614     ******   0.0000
     55  -407.562444     ******   0.0000
     56  -407.562058     ******   0.0000
     57  -407.562047     ******   0.0000
     58  -407.561978     ******   0.0000
     59  -407.561909     ******   0.0000
     60  -407.561902     ******   0.0000
     61  -407.561723     ******   0.0000
     62  -407.561499     ******   0.0000
     63  -407.561179     ******   0.0000
     64  -407.561121     ******   0.0000
     65  -407.561017     ******   0.0000
     66  -407.560891     ******   0.0000
     67  -407.560610     ******   0.0000
     68  -407.560513     ******   0.0000
     69  -407.560231     ******   0.0000
     70  -407.559863     ******   0.0000
     71  -407.559258     ******   0.0000
     72  -407.559222     ******   0.0000
     73  -407.558250     ******   0.0000
     74  -407.557730     ******   0.0000
     75  -407.557609     ******   0.0000
     76  -407.557406     ******   0.0000
     77  -407.557336     ******   0.0000
     78  -407.557257     ******   0.0000
     79  -407.557175     ******   0.0000
     80  -407.556999     ******   0.0000
     81  -407.556913     ******   0.0000
     82  -407.556633     ******   0.0000
     83  -407.556496     ******   0.0000
     84  -407.556407     ******   0.0000
     85  -407.556195     ******   0.0000
     86  -407.556043     ******   0.0000
     87  -407.556013     ******   0.0000
     88  -407.555913     ******   0.0000
     89  -407.555551     ******   0.0000
     90  -407.555540     ******   0.0000
     91  -407.555530     ******   0.0000
     92  -407.555283     ******   0.0000
     93  -407.555146     ******   0.0000
     94  -407.554555     ******   0.0000
     95  -407.554520     ******   0.0000
     96  -407.553939     ******   0.0000
     97  -407.553543     ******   0.0000
     98  -407.553525     ******   0.0000
     99  -407.553347     ******   0.0000
     100  -407.553167     ******   0.0000
     101  -407.552456     ******   0.0000
     102  -407.552289     ******   0.0000
     103  -407.551781     ******   0.0000
     104  -407.551697     ******   0.0000
     105  -407.551373     ******   0.0000
     106  -407.551051     ******   0.0000
     107  -407.551012     ******   0.0000
     108  -407.550965     ******   0.0000
     109  -407.550692     ******   0.0000
     110  -407.550595     ******   0.0000
     111  -407.550380     ******   0.0000
     112  -407.550111     ******   0.0000
     113  -407.549757     ******   0.0000
     114  -407.549566     ******   0.0000
     115  -407.548976     ******   0.0000
     116  -407.548712     ******   0.0000
     117  -407.548656     ******   0.0000
     118  -407.548010     ******   0.0000
     119  -407.547846     ******   0.0000
     120  -407.547681     ******   0.0000
     121  -407.547422     ******   0.0000
     122  -407.547347     ******   0.0000
     123  -407.547110     ******   0.0000
     124  -407.546932     ******   0.0000
     125  -407.546844     ******   0.0000
     126  -407.546565     ******   0.0000
     127  -407.546510     ******   0.0000
     128  -407.546474     ******   0.0000
     129  -407.546063     ******   0.0000
     130  -407.545771     ******   0.0000
     131  -407.545699     ******   0.0000
     132  -407.545618     ******   0.0000
     133  -407.545616     ******   0.0000
     134  -407.545595     ******   0.0000
     135  -407.545452     ******   0.0000
     136  -407.545251     ******   0.0000
     137  -407.545182     ******   0.0000
     138  -407.545024     ******   0.0000
     139  -407.544941     ******   0.0000
     140  -407.544408     ******   0.0000
     141  -407.544224     ******   0.0000
     142  -407.543381     ******   0.0000
     143  -407.543185     ******   0.0000
     144  -407.542997     ******   0.0000
     145  -407.542941     ******   0.0000
     146  -407.542054     ******   0.0000
     147  -407.541898     ******   0.0000
     148  -407.541571     ******   0.0000
     149  -407.541333     ******   0.0000
     150  -407.541103     ******   0.0000
     151  -407.540451     ******   0.0000
     152  -407.536789     ******   0.0000
     153  -407.535485     ******   0.0000
     154  -407.534458     ******   0.0000
     155  -407.530997     ******   0.0000
     156  -407.522637     ******   0.0000
