  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.459259     0.0000   0.5710
     2   -509.458175     0.6798   0.1812
     3   -509.458097     0.7293   0.1667
     4   -509.456984     1.4272   0.0513
     5   -509.455836     2.1480   0.0152
     6   -509.455580     2.3083   0.0116
     7   -509.453862     3.3868   0.0019
     8   -509.453147     3.8350   0.0009
     9   -509.450636     5.4109   0.0001
     10  -509.450318     5.6101   0.0000
     11  -509.449624     6.0460   0.0000
     12  -509.449338     6.2255   0.0000
     13  -509.448737     6.6027   0.0000
     14  -509.448682     6.6372   0.0000
     15  -509.447332     7.4841   0.0000
     16  -509.445852     8.4125   0.0000
     17  -509.445537     8.6102   0.0000
     18  -509.444951     8.9784   0.0000
     19  -509.444626     9.1822   0.0000
     20  -509.444546     9.2322   0.0000

Ensemble free energy [Eh]:     -509.4597878995
