  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.435919     0.0000   0.9963
     2   -305.430271     3.5446   0.0025
     3   -305.429580     3.9781   0.0012
     4   -305.424557     7.1300   0.0000
     5   -305.422500     8.4207   0.0000
     6   -305.421473     9.0653   0.0000
     7   -305.418337     ******   0.0000
     8   -305.418189     ******   0.0000
     9   -305.417954     ******   0.0000
     10  -305.417458     ******   0.0000
     11  -305.417458     ******   0.0000
     12  -305.417150     ******   0.0000
     13  -305.417072     ******   0.0000
     14  -305.416943     ******   0.0000
     15  -305.416782     ******   0.0000
     16  -305.415931     ******   0.0000
     17  -305.414719     ******   0.0000
     18  -305.414117     ******   0.0000
     19  -305.413215     ******   0.0000
     20  -305.407298     ******   0.0000

Ensemble free energy [Eh]:     -305.4359230274
