   #           Energy [Eh]      SASA
No   1     -229.0867805853     2962.3
No   2     -229.0782811666     2942.4
No   3     -229.0726106648     3169.6
No   4     -229.0781542132     2963.0
No   5     -229.0760506347     3203.2
No   6     -229.0782279400     3129.4
No   7     -229.0751318959     2962.6
No   8     -229.0735520012     3064.8
No   9     -229.0708853320     3165.0
No  10     -229.0768277303     3181.6
No  11     -229.0728004959     3031.4
No  12     -229.0694252482     2966.7
No  13     -229.0730299012     3146.4
No  14     -229.0662175173     3023.8
No  15     -229.0674421188     3109.7
No  16     -229.0728971294     3045.9
No  17     -229.0717486017     3216.4
No  18     -229.0683029970     3062.6
No  19     -229.0701753623     3208.7
No  20     -229.0662502740     2830.9
