  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.223259     0.0000   0.3035
     2   -193.223051     0.1302   0.2436
     3   -193.222941     0.1997   0.2167
     4   -193.222246     0.6357   0.1038
     5   -193.222167     0.6855   0.0954
     6   -193.220477     1.7458   0.0159
     7   -193.219625     2.2806   0.0065
     8   -193.219480     2.3712   0.0055
     9   -193.219175     2.5627   0.0040
     10  -193.218586     2.9326   0.0021
     11  -193.217820     3.4134   0.0010
     12  -193.217423     3.6621   0.0006
     13  -193.217379     3.6896   0.0006
     14  -193.217164     3.8246   0.0005
     15  -193.216316     4.3569   0.0002
     16  -193.214567     5.4542   0.0000
     17  -193.214562     5.4574   0.0000
     18  -193.214524     5.4811   0.0000
     19  -193.214128     5.7298   0.0000
     20  -193.213720     5.9858   0.0000

Ensemble free energy [Eh]:     -193.2243849603
