  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.475425     0.0000   0.9025
     2   -371.473180     1.4089   0.0837
     3   -371.471163     2.6745   0.0099
     4   -371.470070     3.3609   0.0031
     5   -371.467701     4.8475   0.0003
     6   -371.467675     4.8636   0.0002
     7   -371.467666     4.8694   0.0002
     8   -371.465530     6.2093   0.0000
     9   -371.465345     6.3255   0.0000
     10  -371.464081     7.1186   0.0000
     11  -371.463358     7.5726   0.0000
     12  -371.463015     7.7877   0.0000
     13  -371.462051     8.3928   0.0000
     14  -371.462001     8.4240   0.0000
     15  -371.461522     8.7249   0.0000
     16  -371.460900     9.1147   0.0000
     17  -371.460628     9.2853   0.0000
     18  -371.460552     9.3332   0.0000
     19  -371.459894     9.7463   0.0000
     20  -371.459512     9.9859   0.0000

Ensemble free energy [Eh]:     -371.4755223490
