  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.766997     0.0000   0.6795
     2   -167.765892     0.6931   0.2109
     3   -167.764836     1.3556   0.0689
     4   -167.763107     2.4407   0.0110
     5   -167.763056     2.4731   0.0105
     6   -167.762787     2.6419   0.0079
     7   -167.761903     3.1965   0.0031
     8   -167.761364     3.5349   0.0017
     9   -167.761215     3.6280   0.0015
     10  -167.760886     3.8348   0.0010
     11  -167.760883     3.8363   0.0010
     12  -167.760543     4.0499   0.0007
     13  -167.760534     4.0555   0.0007
     14  -167.759988     4.3979   0.0004
     15  -167.759894     4.4572   0.0004
     16  -167.759563     4.6648   0.0003
     17  -167.759217     4.8815   0.0002
     18  -167.758571     5.2872   0.0001
     19  -167.758398     5.3959   0.0001
     20  -167.758390     5.4007   0.0001

Ensemble free energy [Eh]:     -167.7673615475
