   #   Energy       Run. Aver.   Diff / au.
    1 -574.55734746  -0.91561532  -0.91561532
    2 -546.43641188  -1.35101620  -0.43540088
    3 -543.13673020  -1.33432555   0.01669065
    4 -543.75152015  -1.21320228   0.12112327
    5 -545.47123681  -1.12018990   0.09301238
    6 -546.85499035  -1.06323432   0.05695558
    7 -546.06727749  -1.02752341   0.03571091
    8 -545.03794362  -1.00319076   0.02433265
    9 -543.26592642  -0.98521586   0.01797490
   10 -542.42176591  -0.97133718   0.01387867
   11 -542.41004289  -0.96035259   0.01098459
   12 -541.74207093  -0.95135123   0.00900136
   13 -540.03258430  -0.94367769   0.00767354
   14 -540.63965248  -0.93726432   0.00641337
   15 -542.44233677  -0.93198159   0.00528273
   16 -541.65757397  -0.92735171   0.00462988
   17 -540.35224315  -0.92318256   0.00416915
   18 -543.17681659  -0.91975231   0.00343025
   19 -542.42906891  -0.91665932   0.00309300
   20 -542.70342758  -0.91391435   0.00274497
   21 -541.94233526  -0.91138962   0.00252473
   22 -542.31413143  -0.90913135   0.00225827
   23 -541.74000376  -0.90704126   0.00209009
   24 -541.75856445  -0.90513358   0.00190768
   25 -543.72820507  -0.90351137   0.00162221
   26 -544.32376458  -0.90206143   0.00144994
   27 -544.36267116  -0.90072756   0.00133386
   28 -543.62276785  -0.89945101   0.00127655
   29 -543.47438715  -0.89825632   0.00119469
   30 -543.42008071  -0.89714112   0.00111520
   31 -543.50621467  -0.89610485   0.00103626
   32 -542.70670410  -0.89509601   0.00100884
   33 -542.73348713  -0.89415043   0.00094558
   34 -543.03856374  -0.89327663   0.00087380
   35 -544.61166758  -0.89252645   0.00075019
   36 -543.07560643  -0.89175337   0.00077307
   37 -544.61184900  -0.89108763   0.00066574
   38 -544.91162974  -0.89047233   0.00061530
   39 -544.94378349  -0.88989119   0.00058114
   40 -545.58726973  -0.88936560   0.00052559
   41 -545.65985352  -0.88886982   0.00049578
   42 -545.58223936  -0.88839541   0.00047441
   43 -545.83671133  -0.88795300   0.00044241
   44 -545.66703803  -0.88752528   0.00042772
   45 -544.77470221  -0.88708529   0.00043999
   46 -544.92982411  -0.88666954   0.00041575
   47 -545.42612114  -0.88628883   0.00038071
   48 -545.40114164  -0.88592388   0.00036495
   49 -544.78309970  -0.88555405   0.00036983
   50 -544.95220517  -0.88520430   0.00034975
   51 -544.70491161  -0.88486094   0.00034336
   52 -544.89662157  -0.88453677   0.00032416
   53 -544.35480914  -0.88420892   0.00032786
   54 -544.53352903  -0.88389841   0.00031051
   55 -544.30804666  -0.88359297   0.00030543
   56 -544.78798479  -0.88331220   0.00028078
   57 -544.93395222  -0.88304578   0.00026641
   58 -545.18996310  -0.88279584   0.00024994
   59 -545.76972804  -0.88257031   0.00022553
   60 -545.81916496  -0.88235401   0.00021630
