  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.546278     0.0000   0.4250
     2   -320.546230     0.0299   0.4041
     3   -320.544818     0.9159   0.0906
     4   -320.544462     1.1392   0.0621
     5   -320.543012     2.0493   0.0134
     6   -320.541783     2.8206   0.0036
     7   -320.539956     3.9668   0.0005
     8   -320.539254     4.4074   0.0002
     9   -320.539115     4.4946   0.0002
     10  -320.538092     5.1364   0.0001
     11  -320.537832     5.2998   0.0001
     12  -320.537454     5.5369   0.0000
     13  -320.537139     5.7349   0.0000
     14  -320.536385     6.2077   0.0000
     15  -320.536340     6.2358   0.0000
     16  -320.536009     6.4438   0.0000
     17  -320.535364     6.8482   0.0000
     18  -320.535192     6.9563   0.0000
     19  -320.534765     7.2242   0.0000
     20  -320.534589     7.3346   0.0000

Ensemble free energy [Eh]:     -320.5470857642
