  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.148426     0.0000   0.5882
     2   -244.148028     0.2499   0.3858
     3   -244.144428     2.5088   0.0085
     4   -244.144332     2.5692   0.0077
     5   -244.143916     2.8301   0.0050
     6   -244.142708     3.5883   0.0014
     7   -244.142277     3.8584   0.0009
     8   -244.141877     4.1097   0.0006
     9   -244.141616     4.2732   0.0004
     10  -244.141529     4.3279   0.0004
     11  -244.141483     4.3566   0.0004
     12  -244.141107     4.5927   0.0003
     13  -244.140318     5.0875   0.0001
     14  -244.140291     5.1047   0.0001
     15  -244.140173     5.1789   0.0001
     16  -244.139858     5.3767   0.0001
     17  -244.139802     5.4118   0.0001
     18  -244.139535     5.5793   0.0000
     19  -244.139516     5.5910   0.0000
     20  -244.139394     5.6678   0.0000

Ensemble free energy [Eh]:     -244.1489269735
