  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.482865     0.0000   0.9994
     2   -371.475684     4.5058   0.0005
     3   -371.473918     5.6138   0.0001
     4   -371.473605     5.8106   0.0001
     5   -371.471080     7.3950   0.0000
     6   -371.470836     7.5479   0.0000
     7   -371.469839     8.1739   0.0000
     8   -371.469689     8.2675   0.0000
     9   -371.469670     8.2799   0.0000
     10  -371.469227     8.5577   0.0000
     11  -371.467834     9.4316   0.0000
     12  -371.466365     ******   0.0000
     13  -371.464762     ******   0.0000
     14  -371.464680     ******   0.0000
     15  -371.464088     ******   0.0000
     16  -371.463493     ******   0.0000
     17  -371.462861     ******   0.0000
     18  -371.462856     ******   0.0000
     19  -371.461149     ******   0.0000
     20  -371.460759     ******   0.0000

Ensemble free energy [Eh]:     -371.4828651264
