  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.482865     0.0000   0.9994
     2   -371.475684     4.5058   0.0005
     3   -371.473918     5.6138   0.0001
     4   -371.473605     5.8106   0.0001
     5   -371.471080     7.3950   0.0000
     6   -371.470836     7.5479   0.0000
     7   -371.469839     8.1739   0.0000
     8   -371.469689     8.2675   0.0000
     9   -371.469670     8.2799   0.0000
     10  -371.469227     8.5577   0.0000
     11  -371.467834     9.4316   0.0000
     12  -371.466365     ******   0.0000
     13  -371.464762     ******   0.0000
     14  -371.464680     ******   0.0000
     15  -371.464088     ******   0.0000
     16  -371.463493     ******   0.0000
     17  -371.462861     ******   0.0000
     18  -371.462856     ******   0.0000
     19  -371.461149     ******   0.0000
     20  -371.460759     ******   0.0000
     21  -371.459425     ******   0.0000
     22  -371.458302     ******   0.0000
     23  -371.458014     ******   0.0000
     24  -371.456472     ******   0.0000
     25  -371.456358     ******   0.0000
     26  -371.455434     ******   0.0000
     27  -371.455269     ******   0.0000
     28  -371.454013     ******   0.0000
     29  -371.453936     ******   0.0000
     30  -371.453850     ******   0.0000
     31  -371.453787     ******   0.0000
     32  -371.453399     ******   0.0000
     33  -371.452455     ******   0.0000
     34  -371.451027     ******   0.0000
     35  -371.450977     ******   0.0000
     36  -371.450587     ******   0.0000
     37  -371.450094     ******   0.0000
     38  -371.449416     ******   0.0000
     39  -371.448603     ******   0.0000
     40  -371.448203     ******   0.0000
     41  -371.448110     ******   0.0000
     42  -371.447723     ******   0.0000
     43  -371.447413     ******   0.0000
     44  -371.447398     ******   0.0000
     45  -371.445661     ******   0.0000
     46  -371.445018     ******   0.0000
     47  -371.444985     ******   0.0000
     48  -371.443314     ******   0.0000
     49  -371.440821     ******   0.0000
     50  -371.440333     ******   0.0000
     51  -371.440235     ******   0.0000
