  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.259424     0.0000   0.8493
     2   -127.257186     1.4041   0.0794
     3   -127.257026     1.5047   0.0670
     4   -127.253170     3.9244   0.0011
     5   -127.253127     3.9510   0.0011
     6   -127.252879     4.1067   0.0008
     7   -127.252795     4.1597   0.0008
     8   -127.252213     4.5247   0.0004
     9   -127.249859     6.0018   0.0000
     10  -127.249352     6.3200   0.0000
     11  -127.247255     7.6363   0.0000
     12  -127.247115     7.7237   0.0000
     13  -127.245770     8.5682   0.0000
     14  -127.245174     8.9421   0.0000
     15  -127.244947     9.0841   0.0000
     16  -127.244377     9.4421   0.0000
     17  -127.244209     9.5477   0.0000
     18  -127.242430     ******   0.0000
     19  -127.240956     ******   0.0000
     20  -127.239771     ******   0.0000

Ensemble free energy [Eh]:     -127.2595779858
