  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.448474     0.0000   1.0000
     2   -305.430545     ******   0.0000
     3   -305.430188     ******   0.0000
     4   -305.428086     ******   0.0000
     5   -305.426979     ******   0.0000
     6   -305.426395     ******   0.0000
     7   -305.424187     ******   0.0000
     8   -305.424050     ******   0.0000
     9   -305.423876     ******   0.0000
     10  -305.423833     ******   0.0000
     11  -305.421099     ******   0.0000
     12  -305.420315     ******   0.0000
     13  -305.419837     ******   0.0000
     14  -305.419722     ******   0.0000
     15  -305.417206     ******   0.0000
     16  -305.416312     ******   0.0000
     17  -305.415900     ******   0.0000
     18  -305.414525     ******   0.0000
     19  -305.413025     ******   0.0000
     20  -305.410009     ******   0.0000

Ensemble free energy [Eh]:     -305.4484737966
