  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.982086     0.0000   0.9956
     2   -763.976972     3.2092   0.0044
     3   -763.962616     ******   0.0000
     4   -763.958393     ******   0.0000
     5   -763.953443     ******   0.0000
     6   -763.948667     ******   0.0000
     7   -763.948620     ******   0.0000
     8   -763.948092     ******   0.0000
     9   -763.947672     ******   0.0000
     10  -763.947333     ******   0.0000
     11  -763.946555     ******   0.0000
     12  -763.945535     ******   0.0000
     13  -763.939863     ******   0.0000
     14  -763.938078     ******   0.0000
     15  -763.936924     ******   0.0000
     16  -763.936801     ******   0.0000
     17  -763.929122     ******   0.0000
     18  -763.925943     ******   0.0000
     19  -763.925468     ******   0.0000
     20  -763.921896     ******   0.0000

Ensemble free energy [Eh]:     -763.9820899755
