  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.174817     0.0000   0.7472
     2   -178.173388     0.8963   0.1646
     3   -178.172479     1.4670   0.0628
     4   -178.171309     2.2014   0.0182
     5   -178.169674     3.2268   0.0032
     6   -178.169141     3.5615   0.0018
     7   -178.168911     3.7060   0.0014
     8   -178.167938     4.3162   0.0005
     9   -178.166125     5.4544   0.0001
     10  -178.165205     6.0313   0.0000
     11  -178.165150     6.0658   0.0000
     12  -178.164485     6.4830   0.0000
     13  -178.164061     6.7491   0.0000
     14  -178.163995     6.7907   0.0000
     15  -178.163753     6.9426   0.0000
     16  -178.163643     7.0116   0.0000
     17  -178.163228     7.2719   0.0000
     18  -178.161581     8.3052   0.0000
     19  -178.159595     9.5519   0.0000
     20  -178.158883     9.9986   0.0000

Ensemble free energy [Eh]:     -178.1750918537
