  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.355659     0.0000   1.0000
     2   -473.346132     5.9779   0.0000
     3   -473.341186     9.0821   0.0000
     4   -473.338104     ******   0.0000
     5   -473.336564     ******   0.0000
     6   -473.335670     ******   0.0000
     7   -473.335347     ******   0.0000
     8   -473.335188     ******   0.0000
     9   -473.334859     ******   0.0000
     10  -473.334599     ******   0.0000
     11  -473.333558     ******   0.0000
     12  -473.333541     ******   0.0000
     13  -473.332090     ******   0.0000
     14  -473.331497     ******   0.0000
     15  -473.331321     ******   0.0000
     16  -473.330492     ******   0.0000
     17  -473.330253     ******   0.0000
     18  -473.329573     ******   0.0000
     19  -473.329392     ******   0.0000
     20  -473.328435     ******   0.0000
     21  -473.328350     ******   0.0000
     22  -473.327870     ******   0.0000
     23  -473.327584     ******   0.0000
     24  -473.327389     ******   0.0000
     25  -473.326759     ******   0.0000
     26  -473.326454     ******   0.0000
     27  -473.325910     ******   0.0000
     28  -473.324118     ******   0.0000
     29  -473.323420     ******   0.0000
     30  -473.322583     ******   0.0000
     31  -473.321523     ******   0.0000
     32  -473.319782     ******   0.0000
     33  -473.318928     ******   0.0000
     34  -473.317792     ******   0.0000
     35  -473.317605     ******   0.0000
     36  -473.316527     ******   0.0000
     37  -473.316411     ******   0.0000
     38  -473.315504     ******   0.0000
     39  -473.314110     ******   0.0000
     40  -473.313132     ******   0.0000
     41  -473.312029     ******   0.0000
     42  -473.311342     ******   0.0000
     43  -473.311292     ******   0.0000
     44  -473.310772     ******   0.0000
     45  -473.310040     ******   0.0000
     46  -473.309371     ******   0.0000
     47  -473.308256     ******   0.0000
     48  -473.306878     ******   0.0000
     49  -473.303009     ******   0.0000
     50  -473.296271     ******   0.0000
     51  -473.293689     ******   0.0000
