   #   Energy       Run. Aver.   Diff / au.
    1 -574.55763122  -0.91561577  -0.91561577
    2 -546.44086700  -1.35102020  -0.43540443
    3 -543.12300566  -1.33432211   0.01669809
    4 -543.04863015  -1.21291781   0.12140430
    5 -541.76256151  -1.11872409   0.09419372
    6 -544.42754992  -1.06117119   0.05755290
    7 -545.31464608  -1.02549834   0.03567285
    8 -541.80482583  -1.00077955   0.02471879
    9 -541.47284072  -0.98271215   0.01806739
   10 -542.91156701  -0.96915266   0.01355950
   11 -543.04107852  -0.95848709   0.01066556
   12 -542.34117368  -0.94974734   0.00873976
   13 -541.80219503  -0.94243423   0.00731311
   14 -541.24071230  -0.93620384   0.00623039
   15 -541.54354602  -0.93090852   0.00529532
   16 -540.89325079  -0.92626879   0.00463973
   17 -542.81645970  -0.92239376   0.00387503
   18 -543.51137561  -0.91905329   0.00334047
   19 -541.33713998  -0.91591023   0.00314306
   20 -541.42085205  -0.91309801   0.00281222
   21 -539.63954249  -0.91043421   0.00266381
   22 -541.00839650  -0.90811846   0.00231574
   23 -541.36185827  -0.90604371   0.00207475
   24 -543.11699656  -0.90426844   0.00177527
   25 -541.95908905  -0.90257336   0.00169508
   26 -542.67876560  -0.90105586   0.00151750
   27 -540.67679412  -0.89953919   0.00151667
   28 -540.76022428  -0.89813563   0.00140356
   29 -541.04173498  -0.89684824   0.00128739
   30 -541.70875047  -0.89568598   0.00116226
   31 -541.76374359  -0.89460556   0.00108041
   32 -542.33028332  -0.89362345   0.00098212
   33 -543.20244868  -0.89274595   0.00087750
   34 -542.67031335  -0.89189820   0.00084775
   35 -542.86286982  -0.89110852   0.00078969
   36 -542.70860292  -0.89035749   0.00075103
   37 -544.06797961  -0.88970665   0.00065084
   38 -544.06119862  -0.88909241   0.00061423
   39 -544.74829533  -0.88853869   0.00055372
   40 -544.55717071  -0.88800656   0.00053214
   41 -544.82311751  -0.88751124   0.00049531
   42 -545.71292040  -0.88707415   0.00043709
   43 -545.90218635  -0.88666576   0.00040839
   44 -545.83376479  -0.88627411   0.00039165
   45 -543.83792630  -0.88582955   0.00044455
   46 -543.74965670  -0.88540012   0.00042943
   47 -544.22734893  -0.88500548   0.00039464
   48 -545.06705946  -0.88465588   0.00034960
   49 -545.12469278  -0.88432335   0.00033253
   50 -545.58900099  -0.88401926   0.00030409
   51 -545.43321814  -0.88372278   0.00029648
   52 -544.80737549  -0.88341868   0.00030411
   53 -544.94590891  -0.88313007   0.00028861
   54 -545.15276039  -0.88285854   0.00027153
   55 -545.23503319  -0.88259958   0.00025896
   56 -545.05644088  -0.88234501   0.00025457
   57 -545.60316577  -0.88211473   0.00023028
   58 -544.05157264  -0.88185019   0.00026455
   59 -544.19169285  -0.88159781   0.00025238
   60 -544.05393853  -0.88135039   0.00024742
   61 -543.96676752  -0.88110889   0.00024150
   62 -544.22956362  -0.88088203   0.00022686
   63 -543.91575583  -0.88065466   0.00022737
   64 -543.71151643  -0.88042931   0.00022535
   65 -543.98618392  -0.88021765   0.00021166
   66 -544.15212148  -0.88001662   0.00020103
   67 -543.57812012  -0.87980810   0.00020852
   68 -543.16607318  -0.87959595   0.00021215
   69 -543.55275981  -0.87939882   0.00019713
   70 -543.39664585  -0.87920399   0.00019483
   71 -543.28000181  -0.87901206   0.00019193
   72 -543.25127693  -0.87882486   0.00018720
   73 -542.70155766  -0.87863086   0.00019400
   74 -542.64119882  -0.87844071   0.00019015
   75 -543.27001981  -0.87826904   0.00017167
   76 -542.09624120  -0.87807752   0.00019152
   77 -542.13670313  -0.87789156   0.00018596
   78 -542.39873749  -0.87771579   0.00017577
   79 -542.53765620  -0.87754739   0.00016839
   80 -542.36235137  -0.87737981   0.00016758
