  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.688089     0.0000   0.8348
     2   -218.686105     1.2448   0.1021
     3   -218.684798     2.0647   0.0256
     4   -218.684792     2.0689   0.0254
     5   -218.683157     3.0950   0.0045
     6   -218.682567     3.4651   0.0024
     7   -218.682318     3.6211   0.0018
     8   -218.682136     3.7351   0.0015
     9   -218.681822     3.9323   0.0011
     10  -218.680736     4.6137   0.0003
     11  -218.679823     5.1870   0.0001
     12  -218.679318     5.5036   0.0001
     13  -218.679031     5.6840   0.0001
     14  -218.678781     5.8405   0.0000
     15  -218.678754     5.8574   0.0000
     16  -218.678021     6.3173   0.0000
     17  -218.677369     6.7265   0.0000
     18  -218.677021     6.9452   0.0000
     19  -218.676760     7.1090   0.0000
     20  -218.676597     7.2113   0.0000
     21  -218.676081     7.5351   0.0000
     22  -218.675710     7.7675   0.0000
     23  -218.675668     7.7940   0.0000
     24  -218.675525     7.8837   0.0000
     25  -218.675396     7.9649   0.0000
     26  -218.674938     8.2522   0.0000
     27  -218.674888     8.2838   0.0000
     28  -218.674848     8.3089   0.0000
     29  -218.674766     8.3601   0.0000
     30  -218.674753     8.3685   0.0000
     31  -218.674227     8.6982   0.0000
     32  -218.674089     8.7847   0.0000
     33  -218.674076     8.7929   0.0000
     34  -218.673872     8.9210   0.0000
     35  -218.673852     8.9339   0.0000
     36  -218.673533     9.1338   0.0000
     37  -218.673413     9.2092   0.0000
     38  -218.673140     9.3803   0.0000
     39  -218.672858     9.5576   0.0000
     40  -218.672742     9.6303   0.0000
     41  -218.672608     9.7144   0.0000
     42  -218.672507     9.7778   0.0000
     43  -218.672459     9.8080   0.0000
     44  -218.672272     9.9253   0.0000
     45  -218.672056     ******   0.0000
     46  -218.672033     ******   0.0000
     47  -218.671903     ******   0.0000
     48  -218.671769     ******   0.0000
     49  -218.671749     ******   0.0000
     50  -218.671694     ******   0.0000
     51  -218.671676     ******   0.0000
     52  -218.671668     ******   0.0000
     53  -218.671605     ******   0.0000
     54  -218.671406     ******   0.0000
     55  -218.671289     ******   0.0000
     56  -218.671285     ******   0.0000
     57  -218.671255     ******   0.0000
     58  -218.671234     ******   0.0000
     59  -218.670651     ******   0.0000
     60  -218.670461     ******   0.0000
     61  -218.669929     ******   0.0000
     62  -218.669733     ******   0.0000
     63  -218.669712     ******   0.0000
     64  -218.669022     ******   0.0000
     65  -218.668983     ******   0.0000
     66  -218.668832     ******   0.0000
     67  -218.668616     ******   0.0000
     68  -218.668612     ******   0.0000
     69  -218.668573     ******   0.0000
     70  -218.668252     ******   0.0000
     71  -218.668156     ******   0.0000
     72  -218.668095     ******   0.0000
     73  -218.667733     ******   0.0000
     74  -218.667683     ******   0.0000
     75  -218.667563     ******   0.0000
     76  -218.667094     ******   0.0000
     77  -218.666976     ******   0.0000
     78  -218.666973     ******   0.0000
     79  -218.666897     ******   0.0000
     80  -218.666819     ******   0.0000
     81  -218.666658     ******   0.0000
     82  -218.666520     ******   0.0000
     83  -218.666414     ******   0.0000
     84  -218.666375     ******   0.0000
     85  -218.666146     ******   0.0000
     86  -218.665988     ******   0.0000
     87  -218.665602     ******   0.0000
     88  -218.665410     ******   0.0000
     89  -218.665080     ******   0.0000
     90  -218.664912     ******   0.0000
     91  -218.664860     ******   0.0000
     92  -218.664572     ******   0.0000
     93  -218.663459     ******   0.0000
     94  -218.662899     ******   0.0000
     95  -218.662858     ******   0.0000
     96  -218.661345     ******   0.0000
     97  -218.660217     ******   0.0000
     98  -218.659897     ******   0.0000
     99  -218.659364     ******   0.0000
     100  -218.659297     ******   0.0000
     101  -218.657564     ******   0.0000
     102  -218.655515     ******   0.0000
     103  -218.654132     ******   0.0000
     104  -218.649180     ******   0.0000
