  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.688089     0.0000   0.8348
     2   -218.686105     1.2448   0.1021
     3   -218.684798     2.0647   0.0256
     4   -218.684792     2.0689   0.0254
     5   -218.683157     3.0950   0.0045
     6   -218.682567     3.4651   0.0024
     7   -218.682318     3.6211   0.0018
     8   -218.682136     3.7351   0.0015
     9   -218.681822     3.9323   0.0011
     10  -218.680736     4.6137   0.0003
     11  -218.679823     5.1870   0.0001
     12  -218.679318     5.5036   0.0001
     13  -218.679031     5.6840   0.0001
     14  -218.678781     5.8405   0.0000
     15  -218.678754     5.8574   0.0000
     16  -218.678021     6.3173   0.0000
     17  -218.677369     6.7265   0.0000
     18  -218.677021     6.9452   0.0000
     19  -218.676760     7.1090   0.0000
     20  -218.676597     7.2113   0.0000

Ensemble free energy [Eh]:     -218.6882592508
